datetime,wind_speed,solar_radiation,tempreture,date,day_of_week,time,month
2019-02-14 17:00:00,2.1,0,5.8,2019-02-14,Thursday,17:00:00,2
2019-02-14 18:00:00,2.1,0,4.1,2019-02-14,Thursday,18:00:00,2
2019-02-14 19:00:00,2.1,0,3.1,2019-02-14,Thursday,19:00:00,2
2019-02-14 20:00:00,2.2,0,2.4,2019-02-14,Thursday,20:00:00,2
2019-02-14 21:00:00,2.2,0,1.8,2019-02-14,Thursday,21:00:00,2
2019-02-14 22:00:00,2.2,0,1.3,2019-02-14,Thursday,22:00:00,2
2019-02-14 23:00:00,2.2,0,0.9,2019-02-14,Thursday,23:00:00,2
2019-02-15 00:00:00,2.2,0,0.5,2019-02-15,Friday,00:00:00,2
2019-02-15 01:00:00,2.2,0,0.2,2019-02-15,Friday,01:00:00,2
2019-02-15 02:00:00,2.2,0,-0.1,2019-02-15,Friday,02:00:00,2
2019-02-15 03:00:00,2.1,0,-0.4,2019-02-15,Friday,03:00:00,2
2019-02-15 04:00:00,2.1,0,-0.6,2019-02-15,Friday,04:00:00,2
2019-02-15 05:00:00,2.1,0,-0.8,2019-02-15,Friday,05:00:00,2
2019-02-15 06:00:00,2.1,0,-1.0,2019-02-15,Friday,06:00:00,2
2019-02-15 07:00:00,2.1,45,-0.9,2019-02-15,Friday,07:00:00,2
2019-02-15 08:00:00,2.1,175,0.9,2019-02-15,Friday,08:00:00,2
2019-02-15 09:00:00,2.1,300,3.7,2019-02-15,Friday,09:00:00,2
2019-02-15 10:00:00,2.2,394,6.4,2019-02-15,Friday,10:00:00,2
2019-02-15 11:00:00,2.4,445,8.8,2019-02-15,Friday,11:00:00,2
2019-02-15 12:00:00,2.6,449,10.7,2019-02-15,Friday,12:00:00,2
2019-02-15 13:00:00,2.7,401,12.0,2019-02-15,Friday,13:00:00,2
2019-02-15 14:00:00,2.8,304,12.7,2019-02-15,Friday,14:00:00,2
2019-02-15 15:00:00,2.7,179,12.6,2019-02-15,Friday,15:00:00,2
2019-02-15 16:00:00,2.6,48,11.1,2019-02-15,Friday,16:00:00,2
2019-02-15 17:00:00,2.5,0,8.1,2019-02-15,Friday,17:00:00,2
2019-02-15 18:00:00,2.5,0,6.1,2019-02-15,Friday,18:00:00,2
2019-02-15 19:00:00,2.5,0,5.0,2019-02-15,Friday,19:00:00,2
2019-02-15 20:00:00,2.5,0,4.2,2019-02-15,Friday,20:00:00,2
2019-02-15 21:00:00,2.6,0,3.5,2019-02-15,Friday,21:00:00,2
2019-02-15 22:00:00,2.6,0,3.0,2019-02-15,Friday,22:00:00,2
2019-02-15 23:00:00,2.6,0,2.5,2019-02-15,Friday,23:00:00,2
2019-02-16 00:00:00,2.6,0,2.2,2019-02-16,Saturday,00:00:00,2
2019-02-16 01:00:00,2.5,0,1.8,2019-02-16,Saturday,01:00:00,2
2019-02-16 02:00:00,2.5,0,1.4,2019-02-16,Saturday,02:00:00,2
2019-02-16 03:00:00,2.6,0,1.2,2019-02-16,Saturday,03:00:00,2
2019-02-16 04:00:00,2.7,0,1.0,2019-02-16,Saturday,04:00:00,2
2019-02-16 05:00:00,2.7,0,0.8,2019-02-16,Saturday,05:00:00,2
2019-02-16 06:00:00,2.8,0,0.6,2019-02-16,Saturday,06:00:00,2
2019-02-16 07:00:00,2.8,46,0.6,2019-02-16,Saturday,07:00:00,2
2019-02-16 08:00:00,2.9,178,2.5,2019-02-16,Saturday,08:00:00,2
2019-02-16 09:00:00,3.0,305,5.2,2019-02-16,Saturday,09:00:00,2
2019-02-16 10:00:00,3.2,404,7.9,2019-02-16,Saturday,10:00:00,2
2019-02-16 11:00:00,3.4,454,10.0,2019-02-16,Saturday,11:00:00,2
2019-02-16 12:00:00,3.6,450,11.7,2019-02-16,Saturday,12:00:00,2
2019-02-16 13:00:00,3.7,398,12.8,2019-02-16,Saturday,13:00:00,2
2019-02-16 14:00:00,3.6,298,13.4,2019-02-16,Saturday,14:00:00,2
2019-02-16 15:00:00,3.3,171,13.1,2019-02-16,Saturday,15:00:00,2
2019-02-16 16:00:00,3.0,45,11.6,2019-02-16,Saturday,16:00:00,2
2019-02-16 17:00:00,2.6,0,8.6,2019-02-16,Saturday,17:00:00,2
2019-02-16 18:00:00,2.4,0,6.6,2019-02-16,Saturday,18:00:00,2
2019-02-16 19:00:00,2.4,0,5.5,2019-02-16,Saturday,19:00:00,2
2019-02-16 20:00:00,2.4,0,4.6,2019-02-16,Saturday,20:00:00,2
2019-02-16 21:00:00,2.5,0,3.8,2019-02-16,Saturday,21:00:00,2
2019-02-16 22:00:00,2.5,0,3.3,2019-02-16,Saturday,22:00:00,2
2019-02-16 23:00:00,2.4,0,2.8,2019-02-16,Saturday,23:00:00,2
2019-02-17 00:00:00,2.3,0,2.4,2019-02-17,Sunday,00:00:00,2
2019-02-17 01:00:00,2.3,0,2.0,2019-02-17,Sunday,01:00:00,2
2019-02-17 02:00:00,2.3,0,1.7,2019-02-17,Sunday,02:00:00,2
2019-02-17 03:00:00,2.3,0,1.3,2019-02-17,Sunday,03:00:00,2
2019-02-17 04:00:00,2.2,0,1.0,2019-02-17,Sunday,04:00:00,2
2019-02-17 05:00:00,2.2,0,0.8,2019-02-17,Sunday,05:00:00,2
2019-02-17 06:00:00,2.2,1,0.5,2019-02-17,Sunday,06:00:00,2
2019-02-17 07:00:00,2.2,49,0.6,2019-02-17,Sunday,07:00:00,2
2019-02-17 08:00:00,2.2,170,2.3,2019-02-17,Sunday,08:00:00,2
2019-02-17 09:00:00,2.2,290,4.9,2019-02-17,Sunday,09:00:00,2
2019-02-17 10:00:00,2.3,382,7.6,2019-02-17,Sunday,10:00:00,2
2019-02-17 11:00:00,2.6,428,10.0,2019-02-17,Sunday,11:00:00,2
2019-02-17 12:00:00,2.9,432,11.8,2019-02-17,Sunday,12:00:00,2
2019-02-17 13:00:00,3.0,383,13.0,2019-02-17,Sunday,13:00:00,2
2019-02-17 14:00:00,3.0,293,13.5,2019-02-17,Sunday,14:00:00,2
2019-02-17 15:00:00,2.9,172,13.3,2019-02-17,Sunday,15:00:00,2
2019-02-17 16:00:00,2.6,47,11.8,2019-02-17,Sunday,16:00:00,2
2019-02-17 17:00:00,2.4,0,8.9,2019-02-17,Sunday,17:00:00,2
2019-02-17 18:00:00,2.4,0,6.9,2019-02-17,Sunday,18:00:00,2
2019-02-17 19:00:00,2.5,0,5.7,2019-02-17,Sunday,19:00:00,2
2019-02-17 20:00:00,2.5,0,4.9,2019-02-17,Sunday,20:00:00,2
2019-02-17 21:00:00,2.5,0,4.1,2019-02-17,Sunday,21:00:00,2
2019-02-17 22:00:00,2.5,0,3.5,2019-02-17,Sunday,22:00:00,2
2019-02-17 23:00:00,2.4,0,2.9,2019-02-17,Sunday,23:00:00,2
2019-02-18 00:00:00,2.4,0,2.5,2019-02-18,Monday,00:00:00,2
2019-02-18 01:00:00,2.4,0,2.1,2019-02-18,Monday,01:00:00,2
2019-02-18 02:00:00,2.4,0,1.6,2019-02-18,Monday,02:00:00,2
2019-02-18 03:00:00,2.3,0,1.2,2019-02-18,Monday,03:00:00,2
2019-02-18 04:00:00,2.3,0,0.8,2019-02-18,Monday,04:00:00,2
2019-02-18 05:00:00,2.3,0,0.5,2019-02-18,Monday,05:00:00,2
2019-02-18 06:00:00,2.3,1,0.2,2019-02-18,Monday,06:00:00,2
2019-02-18 07:00:00,2.3,53,0.1,2019-02-18,Monday,07:00:00,2
2019-02-18 08:00:00,2.2,187,2.1,2019-02-18,Monday,08:00:00,2
2019-02-18 09:00:00,2.2,316,5.1,2019-02-18,Monday,09:00:00,2
2019-02-18 10:00:00,2.3,412,7.9,2019-02-18,Monday,10:00:00,2
2019-02-18 11:00:00,2.5,463,10.2,2019-02-18,Monday,11:00:00,2
2019-02-18 12:00:00,2.7,460,11.9,2019-02-18,Monday,12:00:00,2
2019-02-18 13:00:00,2.9,407,13.0,2019-02-18,Monday,13:00:00,2
2019-02-18 14:00:00,3.0,314,13.5,2019-02-18,Monday,14:00:00,2
2019-02-18 15:00:00,3.0,185,13.3,2019-02-18,Monday,15:00:00,2
2019-02-18 16:00:00,2.7,51,11.8,2019-02-18,Monday,16:00:00,2
2019-02-18 17:00:00,2.5,0,8.7,2019-02-18,Monday,17:00:00,2
2019-02-18 18:00:00,2.4,0,6.6,2019-02-18,Monday,18:00:00,2
2019-02-18 19:00:00,2.4,0,5.4,2019-02-18,Monday,19:00:00,2
2019-02-18 20:00:00,2.5,0,4.6,2019-02-18,Monday,20:00:00,2
2019-02-18 21:00:00,2.6,0,4.0,2019-02-18,Monday,21:00:00,2
2019-02-18 22:00:00,2.7,0,3.5,2019-02-18,Monday,22:00:00,2
2019-02-18 23:00:00,2.8,0,3.2,2019-02-18,Monday,23:00:00,2
2019-02-19 00:00:00,3.0,0,3.1,2019-02-19,Tuesday,00:00:00,2
2019-02-19 01:00:00,3.1,0,2.8,2019-02-19,Tuesday,01:00:00,2
2019-02-19 02:00:00,3.2,0,2.6,2019-02-19,Tuesday,02:00:00,2
2019-02-19 03:00:00,3.3,0,2.6,2019-02-19,Tuesday,03:00:00,2
2019-02-19 04:00:00,3.4,0,2.5,2019-02-19,Tuesday,04:00:00,2
2019-02-19 05:00:00,3.5,0,2.6,2019-02-19,Tuesday,05:00:00,2
2019-02-19 06:00:00,3.7,1,2.7,2019-02-19,Tuesday,06:00:00,2
2019-02-19 07:00:00,3.8,42,3.0,2019-02-19,Tuesday,07:00:00,2
2019-02-19 08:00:00,3.9,122,4.1,2019-02-19,Tuesday,08:00:00,2
2019-02-19 09:00:00,4.3,216,5.5,2019-02-19,Tuesday,09:00:00,2
2019-02-19 10:00:00,4.6,242,6.7,2019-02-19,Tuesday,10:00:00,2
2019-02-19 11:00:00,5.0,274,7.6,2019-02-19,Tuesday,11:00:00,2
2019-02-19 12:00:00,5.4,233,8.1,2019-02-19,Tuesday,12:00:00,2
2019-02-19 13:00:00,5.6,190,8.5,2019-02-19,Tuesday,13:00:00,2
2019-02-19 14:00:00,5.6,155,8.6,2019-02-19,Tuesday,14:00:00,2
2019-02-19 15:00:00,5.5,93,8.4,2019-02-19,Tuesday,15:00:00,2
2019-02-19 16:00:00,5.2,34,7.9,2019-02-19,Tuesday,16:00:00,2
2019-02-19 17:00:00,4.7,1,6.8,2019-02-19,Tuesday,17:00:00,2
2019-02-19 18:00:00,4.3,0,6.0,2019-02-19,Tuesday,18:00:00,2
2019-02-19 19:00:00,4.2,0,5.4,2019-02-19,Tuesday,19:00:00,2
2019-02-19 20:00:00,4.1,0,4.8,2019-02-19,Tuesday,20:00:00,2
2019-02-19 21:00:00,3.9,0,4.4,2019-02-19,Tuesday,21:00:00,2
2019-02-19 22:00:00,3.8,0,3.9,2019-02-19,Tuesday,22:00:00,2
2019-02-19 23:00:00,3.6,0,3.5,2019-02-19,Tuesday,23:00:00,2
2019-02-20 00:00:00,3.5,0,3.1,2019-02-20,Wednesday,00:00:00,2
2019-02-20 01:00:00,3.5,0,2.8,2019-02-20,Wednesday,01:00:00,2
2019-02-20 02:00:00,3.4,0,2.6,2019-02-20,Wednesday,02:00:00,2
2019-02-20 03:00:00,3.3,0,2.4,2019-02-20,Wednesday,03:00:00,2
2019-02-20 04:00:00,3.3,0,2.3,2019-02-20,Wednesday,04:00:00,2
2019-02-20 05:00:00,3.2,0,2.2,2019-02-20,Wednesday,05:00:00,2
2019-02-20 06:00:00,3.2,1,2.2,2019-02-20,Wednesday,06:00:00,2
2019-02-20 07:00:00,3.1,37,2.3,2019-02-20,Wednesday,07:00:00,2
2019-02-20 08:00:00,3.1,118,3.0,2019-02-20,Wednesday,08:00:00,2
2019-02-20 09:00:00,3.3,195,4.4,2019-02-20,Wednesday,09:00:00,2
2019-02-20 10:00:00,3.5,285,5.9,2019-02-20,Wednesday,10:00:00,2
2019-02-20 11:00:00,3.8,329,7.2,2019-02-20,Wednesday,11:00:00,2
2019-02-20 12:00:00,4.1,340,8.1,2019-02-20,Wednesday,12:00:00,2
2019-02-20 13:00:00,4.2,277,8.7,2019-02-20,Wednesday,13:00:00,2
2019-02-20 14:00:00,4.2,210,8.9,2019-02-20,Wednesday,14:00:00,2
2019-02-20 15:00:00,4.0,114,8.9,2019-02-20,Wednesday,15:00:00,2
2019-02-20 16:00:00,3.7,34,8.4,2019-02-20,Wednesday,16:00:00,2
2019-02-20 17:00:00,3.1,1,7.3,2019-02-20,Wednesday,17:00:00,2
2019-02-20 18:00:00,2.7,0,6.3,2019-02-20,Wednesday,18:00:00,2
2019-02-20 19:00:00,2.6,0,5.6,2019-02-20,Wednesday,19:00:00,2
2019-02-20 20:00:00,2.7,0,5.1,2019-02-20,Wednesday,20:00:00,2
2019-02-20 21:00:00,2.7,0,4.6,2019-02-20,Wednesday,21:00:00,2
2019-02-20 22:00:00,2.8,0,4.2,2019-02-20,Wednesday,22:00:00,2
2019-02-20 23:00:00,2.8,0,3.9,2019-02-20,Wednesday,23:00:00,2
2019-02-21 00:00:00,2.9,0,3.7,2019-02-21,Thursday,00:00:00,2
2019-02-21 01:00:00,2.9,0,3.5,2019-02-21,Thursday,01:00:00,2
2019-02-21 02:00:00,3.0,0,3.4,2019-02-21,Thursday,02:00:00,2
2019-02-21 03:00:00,3.0,0,3.2,2019-02-21,Thursday,03:00:00,2
2019-02-21 04:00:00,3.1,0,3.1,2019-02-21,Thursday,04:00:00,2
2019-02-21 05:00:00,3.1,0,3.1,2019-02-21,Thursday,05:00:00,2
2019-02-21 06:00:00,3.1,1,3.0,2019-02-21,Thursday,06:00:00,2
2019-02-21 07:00:00,3.1,36,3.2,2019-02-21,Thursday,07:00:00,2
2019-02-21 08:00:00,3.2,109,4.2,2019-02-21,Thursday,08:00:00,2
2019-02-21 09:00:00,3.5,188,5.7,2019-02-21,Thursday,09:00:00,2
2019-02-21 10:00:00,3.9,243,7.2,2019-02-21,Thursday,10:00:00,2
2019-02-21 11:00:00,4.2,265,8.5,2019-02-21,Thursday,11:00:00,2
2019-02-21 12:00:00,4.5,248,9.4,2019-02-21,Thursday,12:00:00,2
2019-02-21 13:00:00,4.7,190,9.8,2019-02-21,Thursday,13:00:00,2
2019-02-21 14:00:00,4.8,146,10.0,2019-02-21,Thursday,14:00:00,2
2019-02-21 15:00:00,4.6,87,9.9,2019-02-21,Thursday,15:00:00,2
2019-02-21 16:00:00,4.3,28,9.5,2019-02-21,Thursday,16:00:00,2
2019-02-21 17:00:00,3.9,1,8.7,2019-02-21,Thursday,17:00:00,2
2019-02-21 18:00:00,3.6,0,8.0,2019-02-21,Thursday,18:00:00,2
2019-02-21 19:00:00,3.6,0,7.6,2019-02-21,Thursday,19:00:00,2
2019-02-21 20:00:00,3.7,0,7.3,2019-02-21,Thursday,20:00:00,2
2019-02-21 21:00:00,3.7,0,7.2,2019-02-21,Thursday,21:00:00,2
2019-02-21 22:00:00,3.7,0,7.1,2019-02-21,Thursday,22:00:00,2
2019-02-21 23:00:00,3.7,0,7.1,2019-02-21,Thursday,23:00:00,2
2019-02-22 00:00:00,3.8,0,7.0,2019-02-22,Friday,00:00:00,2
2019-02-22 01:00:00,3.8,0,6.9,2019-02-22,Friday,01:00:00,2
2019-02-22 02:00:00,3.9,0,6.9,2019-02-22,Friday,02:00:00,2
2019-02-22 03:00:00,3.9,0,6.8,2019-02-22,Friday,03:00:00,2
2019-02-22 04:00:00,3.9,0,6.6,2019-02-22,Friday,04:00:00,2
2019-02-22 05:00:00,3.9,0,6.4,2019-02-22,Friday,05:00:00,2
2019-02-22 06:00:00,3.8,1,6.2,2019-02-22,Friday,06:00:00,2
2019-02-22 07:00:00,3.8,19,6.0,2019-02-22,Friday,07:00:00,2
2019-02-22 08:00:00,3.8,60,6.0,2019-02-22,Friday,08:00:00,2
2019-02-22 09:00:00,3.9,105,6.3,2019-02-22,Friday,09:00:00,2
2019-02-22 10:00:00,4.0,165,6.5,2019-02-22,Friday,10:00:00,2
2019-02-22 11:00:00,4.0,238,6.8,2019-02-22,Friday,11:00:00,2
2019-02-22 12:00:00,3.9,256,7.0,2019-02-22,Friday,12:00:00,2
2019-02-22 13:00:00,3.8,241,7.2,2019-02-22,Friday,13:00:00,2
2019-02-22 14:00:00,3.7,200,7.2,2019-02-22,Friday,14:00:00,2
2019-02-22 15:00:00,3.7,130,7.0,2019-02-22,Friday,15:00:00,2
2019-02-22 16:00:00,3.5,45,6.5,2019-02-22,Friday,16:00:00,2
2019-02-22 17:00:00,3.1,2,5.4,2019-02-22,Friday,17:00:00,2
2019-02-22 18:00:00,2.9,0,4.3,2019-02-22,Friday,18:00:00,2
2019-02-22 19:00:00,2.9,0,3.5,2019-02-22,Friday,19:00:00,2
2019-02-22 20:00:00,3.0,0,2.8,2019-02-22,Friday,20:00:00,2
2019-02-22 21:00:00,3.1,0,2.2,2019-02-22,Friday,21:00:00,2
2019-02-22 22:00:00,3.2,0,1.7,2019-02-22,Friday,22:00:00,2
2019-02-22 23:00:00,3.2,0,1.3,2019-02-22,Friday,23:00:00,2
2019-02-23 00:00:00,3.3,0,0.9,2019-02-23,Saturday,00:00:00,2
2019-02-23 01:00:00,3.4,0,0.4,2019-02-23,Saturday,01:00:00,2
2019-02-23 02:00:00,3.4,0,0.1,2019-02-23,Saturday,02:00:00,2
2019-02-23 03:00:00,3.2,0,-0.4,2019-02-23,Saturday,03:00:00,2
2019-02-23 04:00:00,3.2,0,-0.8,2019-02-23,Saturday,04:00:00,2
2019-02-23 05:00:00,3.2,0,-1.1,2019-02-23,Saturday,05:00:00,2
2019-02-23 06:00:00,3.2,4,-1.5,2019-02-23,Saturday,06:00:00,2
2019-02-23 07:00:00,3.2,67,-1.5,2019-02-23,Saturday,07:00:00,2
2019-02-23 08:00:00,3.4,189,-0.4,2019-02-23,Saturday,08:00:00,2
2019-02-23 09:00:00,3.9,326,1.0,2019-02-23,Saturday,09:00:00,2
2019-02-23 10:00:00,4.1,425,2.5,2019-02-23,Saturday,10:00:00,2
2019-02-23 11:00:00,4.3,465,4.0,2019-02-23,Saturday,11:00:00,2
2019-02-23 12:00:00,4.3,455,5.2,2019-02-23,Saturday,12:00:00,2
2019-02-23 13:00:00,4.1,395,6.1,2019-02-23,Saturday,13:00:00,2
2019-02-23 14:00:00,4.0,297,6.5,2019-02-23,Saturday,14:00:00,2
2019-02-23 15:00:00,3.8,173,6.4,2019-02-23,Saturday,15:00:00,2
2019-02-23 16:00:00,3.5,58,5.7,2019-02-23,Saturday,16:00:00,2
2019-02-23 17:00:00,3.2,2,4.0,2019-02-23,Saturday,17:00:00,2
2019-02-23 18:00:00,3.1,0,2.7,2019-02-23,Saturday,18:00:00,2
2019-02-23 19:00:00,3.1,0,1.9,2019-02-23,Saturday,19:00:00,2
2019-02-23 20:00:00,3.0,0,1.2,2019-02-23,Saturday,20:00:00,2
2019-02-23 21:00:00,2.9,0,0.7,2019-02-23,Saturday,21:00:00,2
2019-02-23 22:00:00,2.9,0,0.1,2019-02-23,Saturday,22:00:00,2
2019-02-23 23:00:00,2.8,0,-0.3,2019-02-23,Saturday,23:00:00,2
2019-02-24 00:00:00,2.6,0,-0.6,2019-02-24,Sunday,00:00:00,2
2019-02-24 01:00:00,2.5,0,-0.9,2019-02-24,Sunday,01:00:00,2
2019-02-24 02:00:00,2.5,0,-1.2,2019-02-24,Sunday,02:00:00,2
2019-02-24 03:00:00,2.5,0,-1.5,2019-02-24,Sunday,03:00:00,2
2019-02-24 04:00:00,2.5,0,-1.7,2019-02-24,Sunday,04:00:00,2
2019-02-24 05:00:00,2.5,0,-1.8,2019-02-24,Sunday,05:00:00,2
2019-02-24 06:00:00,2.5,4,-2.1,2019-02-24,Sunday,06:00:00,2
2019-02-24 07:00:00,2.4,69,-1.7,2019-02-24,Sunday,07:00:00,2
2019-02-24 08:00:00,2.4,195,0.4,2019-02-24,Sunday,08:00:00,2
2019-02-24 09:00:00,2.5,300,2.8,2019-02-24,Sunday,09:00:00,2
2019-02-24 10:00:00,2.5,383,5.0,2019-02-24,Sunday,10:00:00,2
2019-02-24 11:00:00,2.5,450,7.1,2019-02-24,Sunday,11:00:00,2
2019-02-24 12:00:00,2.5,454,8.7,2019-02-24,Sunday,12:00:00,2
2019-02-24 13:00:00,2.5,412,10.0,2019-02-24,Sunday,13:00:00,2
2019-02-24 14:00:00,2.4,323,10.7,2019-02-24,Sunday,14:00:00,2
2019-02-24 15:00:00,2.4,206,10.9,2019-02-24,Sunday,15:00:00,2
2019-02-24 16:00:00,2.4,76,10.1,2019-02-24,Sunday,16:00:00,2
2019-02-24 17:00:00,2.1,3,7.4,2019-02-24,Sunday,17:00:00,2
2019-02-24 18:00:00,2.1,0,5.1,2019-02-24,Sunday,18:00:00,2
2019-02-24 19:00:00,2.0,0,3.9,2019-02-24,Sunday,19:00:00,2
2019-02-24 20:00:00,2.1,0,3.0,2019-02-24,Sunday,20:00:00,2
2019-02-24 21:00:00,2.1,0,2.3,2019-02-24,Sunday,21:00:00,2
2019-02-24 22:00:00,2.0,0,1.7,2019-02-24,Sunday,22:00:00,2
2019-02-24 23:00:00,2.0,0,1.3,2019-02-24,Sunday,23:00:00,2
2019-02-25 00:00:00,2.0,0,0.9,2019-02-25,Monday,00:00:00,2
2019-02-25 01:00:00,2.0,0,0.5,2019-02-25,Monday,01:00:00,2
2019-02-25 02:00:00,2.0,0,0.2,2019-02-25,Monday,02:00:00,2
2019-02-25 03:00:00,2.1,0,-0.1,2019-02-25,Monday,03:00:00,2
2019-02-25 04:00:00,2.1,0,-0.3,2019-02-25,Monday,04:00:00,2
2019-02-25 05:00:00,2.0,0,-0.5,2019-02-25,Monday,05:00:00,2
2019-02-25 06:00:00,2.1,4,-0.6,2019-02-25,Monday,06:00:00,2
2019-02-25 07:00:00,2.1,79,-0.3,2019-02-25,Monday,07:00:00,2
2019-02-25 08:00:00,2.0,215,2.3,2019-02-25,Monday,08:00:00,2
2019-02-25 09:00:00,2.1,339,5.3,2019-02-25,Monday,09:00:00,2
2019-02-25 10:00:00,2.3,438,8.0,2019-02-25,Monday,10:00:00,2
2019-02-25 11:00:00,2.6,494,10.3,2019-02-25,Monday,11:00:00,2
2019-02-25 12:00:00,2.8,499,12.1,2019-02-25,Monday,12:00:00,2
2019-02-25 13:00:00,3.1,440,13.3,2019-02-25,Monday,13:00:00,2
2019-02-25 14:00:00,3.2,348,13.9,2019-02-25,Monday,14:00:00,2
2019-02-25 15:00:00,3.2,220,13.8,2019-02-25,Monday,15:00:00,2
2019-02-25 16:00:00,2.9,84,12.8,2019-02-25,Monday,16:00:00,2
2019-02-25 17:00:00,2.5,4,10.2,2019-02-25,Monday,17:00:00,2
2019-02-25 18:00:00,2.4,0,7.8,2019-02-25,Monday,18:00:00,2
2019-02-25 19:00:00,2.4,0,6.3,2019-02-25,Monday,19:00:00,2
2019-02-25 20:00:00,2.4,0,5.3,2019-02-25,Monday,20:00:00,2
2019-02-25 21:00:00,2.4,0,4.4,2019-02-25,Monday,21:00:00,2
2019-02-25 22:00:00,2.4,0,3.7,2019-02-25,Monday,22:00:00,2
2019-02-25 23:00:00,2.3,0,3.1,2019-02-25,Monday,23:00:00,2
2019-02-26 00:00:00,2.3,0,2.6,2019-02-26,Tuesday,00:00:00,2
2019-02-26 01:00:00,2.3,0,2.2,2019-02-26,Tuesday,01:00:00,2
2019-02-26 02:00:00,2.3,0,1.9,2019-02-26,Tuesday,02:00:00,2
2019-02-26 03:00:00,2.3,0,1.6,2019-02-26,Tuesday,03:00:00,2
2019-02-26 04:00:00,2.2,0,1.3,2019-02-26,Tuesday,04:00:00,2
2019-02-26 05:00:00,2.2,0,1.2,2019-02-26,Tuesday,05:00:00,2
2019-02-26 06:00:00,2.2,4,0.9,2019-02-26,Tuesday,06:00:00,2
2019-02-26 07:00:00,2.1,68,1.1,2019-02-26,Tuesday,07:00:00,2
2019-02-26 08:00:00,2.0,194,3.4,2019-02-26,Tuesday,08:00:00,2
2019-02-26 09:00:00,2.0,316,6.4,2019-02-26,Tuesday,09:00:00,2
2019-02-26 10:00:00,2.1,403,9.2,2019-02-26,Tuesday,10:00:00,2
2019-02-26 11:00:00,2.3,442,11.4,2019-02-26,Tuesday,11:00:00,2
2019-02-26 12:00:00,2.5,438,13.1,2019-02-26,Tuesday,12:00:00,2
2019-02-26 13:00:00,2.7,375,14.2,2019-02-26,Tuesday,13:00:00,2
2019-02-26 14:00:00,2.9,308,14.7,2019-02-26,Tuesday,14:00:00,2
2019-02-26 15:00:00,2.8,187,14.6,2019-02-26,Tuesday,15:00:00,2
2019-02-26 16:00:00,2.6,75,13.6,2019-02-26,Tuesday,16:00:00,2
2019-02-26 17:00:00,2.2,5,11.0,2019-02-26,Tuesday,17:00:00,2
2019-02-26 18:00:00,1.9,0,8.4,2019-02-26,Tuesday,18:00:00,2
2019-02-26 19:00:00,1.8,0,6.8,2019-02-26,Tuesday,19:00:00,2
2019-02-26 20:00:00,1.7,0,5.6,2019-02-26,Tuesday,20:00:00,2
2019-02-26 21:00:00,1.8,0,4.7,2019-02-26,Tuesday,21:00:00,2
2019-02-26 22:00:00,1.8,0,4.0,2019-02-26,Tuesday,22:00:00,2
2019-02-26 23:00:00,1.8,0,3.3,2019-02-26,Tuesday,23:00:00,2
2019-02-27 00:00:00,1.8,0,2.8,2019-02-27,Wednesday,00:00:00,2
2019-02-27 01:00:00,1.9,0,2.2,2019-02-27,Wednesday,01:00:00,2
2019-02-27 02:00:00,1.9,0,1.8,2019-02-27,Wednesday,02:00:00,2
2019-02-27 03:00:00,1.8,0,1.3,2019-02-27,Wednesday,03:00:00,2
2019-02-27 04:00:00,1.8,0,0.9,2019-02-27,Wednesday,04:00:00,2
2019-02-27 05:00:00,1.8,0,0.7,2019-02-27,Wednesday,05:00:00,2
2019-02-27 06:00:00,1.9,6,0.4,2019-02-27,Wednesday,06:00:00,2
2019-02-27 07:00:00,2.0,92,0.9,2019-02-27,Wednesday,07:00:00,2
2019-02-27 08:00:00,1.9,238,3.9,2019-02-27,Wednesday,08:00:00,2
2019-02-27 09:00:00,2.0,372,7.4,2019-02-27,Wednesday,09:00:00,2
2019-02-27 10:00:00,2.2,469,10.6,2019-02-27,Wednesday,10:00:00,2
2019-02-27 11:00:00,2.4,518,13.0,2019-02-27,Wednesday,11:00:00,2
2019-02-27 12:00:00,2.6,517,14.7,2019-02-27,Wednesday,12:00:00,2
2019-02-27 13:00:00,2.8,465,15.8,2019-02-27,Wednesday,13:00:00,2
2019-02-27 14:00:00,2.8,369,16.4,2019-02-27,Wednesday,14:00:00,2
2019-02-27 15:00:00,2.9,239,16.4,2019-02-27,Wednesday,15:00:00,2
2019-02-27 16:00:00,2.6,92,15.4,2019-02-27,Wednesday,16:00:00,2
2019-02-27 17:00:00,2.2,5,12.2,2019-02-27,Wednesday,17:00:00,2
2019-02-27 18:00:00,2.2,0,9.3,2019-02-27,Wednesday,18:00:00,2
2019-02-27 19:00:00,2.3,0,7.7,2019-02-27,Wednesday,19:00:00,2
2019-02-27 20:00:00,2.5,0,6.8,2019-02-27,Wednesday,20:00:00,2
2019-02-27 21:00:00,2.7,0,6.0,2019-02-27,Wednesday,21:00:00,2
2019-02-27 22:00:00,3.0,0,5.5,2019-02-27,Wednesday,22:00:00,2
2019-02-27 23:00:00,3.1,0,5.1,2019-02-27,Wednesday,23:00:00,2
2019-02-28 00:00:00,3.2,0,4.7,2019-02-28,Thursday,00:00:00,2
2019-02-28 01:00:00,3.4,0,4.4,2019-02-28,Thursday,01:00:00,2
2019-02-28 02:00:00,3.6,0,4.2,2019-02-28,Thursday,02:00:00,2
2019-02-28 03:00:00,3.8,0,3.9,2019-02-28,Thursday,03:00:00,2
2019-02-28 04:00:00,3.8,0,3.7,2019-02-28,Thursday,04:00:00,2
