datetime,wind_speed,solar_radiation,month_year,nuclear_power,not_renewable,renewable,energy_price
2021-09-19 19:00:00,2.8,0,2021-09,7967.3005,36996.072499999995,14326.480500000001,119.63
2021-09-19 20:00:00,2.7,0,2021-09,7971.921,37074.251749999996,13600.25525,108.76
2021-09-19 21:00:00,2.6,0,2021-09,7980.20175,36808.281,12792.72425,95.68
2021-09-19 22:00:00,2.5,0,2021-09,7980.47675,35595.13525,11710.98575,101.79
2021-09-19 23:00:00,2.4,0,2021-09,7989.59525,36010.17025,10980.07425,96.04
2021-09-20 00:00:00,2.2,0,2021-09,7987.6675,35314.69775,10566.11875,98.74
2021-09-20 01:00:00,2.1,0,2021-09,7983.69475,35873.787749999996,10526.6495,98.56
2021-09-20 02:00:00,2.0,0,2021-09,7890.7435000000005,36804.988750000004,10971.644,93.87
2021-09-20 03:00:00,2.0,0,2021-09,7905.302250000001,38785.94225,11471.5205,118.2
2021-09-20 04:00:00,2.0,0,2021-09,7979.46925,43005.822,11779.16475,161.33
2021-09-20 05:00:00,2.0,2,2021-09,7991.5105,45885.95225,12242.715,179.52
2021-09-20 06:00:00,2.0,24,2021-09,8003.9442500000005,46557.13175,13876.1665,188.64
2021-09-20 07:00:00,2.0,68,2021-09,8024.27575,46636.16775,15998.3865,180.0
2021-09-20 08:00:00,2.3,127,2021-09,8022.3105,46257.5325,19776.47075,172.67
2021-09-20 09:00:00,2.5,227,2021-09,8026.851,46032.77575,23462.170749999997,164.0
2021-09-20 10:00:00,2.6,292,2021-09,8024.92075,45583.14475,24308.423000000003,155.0
2021-09-20 11:00:00,2.6,347,2021-09,8016.00275,46070.395000000004,23811.56725,149.76
2021-09-20 12:00:00,2.6,340,2021-09,8013.0395,45305.19975,22711.39575,142.28
2021-09-20 13:00:00,2.5,319,2021-09,8002.296,45523.129499999995,19974.1615,151.22
2021-09-20 14:00:00,2.4,263,2021-09,7987.4175,46083.517,17129.809,162.88
2021-09-20 15:00:00,2.4,155,2021-09,7992.3505000000005,46181.49725,13648.75075,172.33
2021-09-20 16:00:00,2.3,85,2021-09,7991.6425,46633.97125,10669.90825,179.98
2021-09-20 17:00:00,2.1,22,2021-09,8005.63425,47000.10225,9630.19175,205.0
2021-09-20 18:00:00,1.9,0,2021-09,8026.456,47226.854,9409.409,185.8
2021-09-20 19:00:00,1.7,0,2021-09,8034.7564999999995,47082.2945,9325.3545,171.15
2021-09-20 20:00:00,1.7,0,2021-09,8039.2275,45719.74175,9028.297750000002,154.53
2021-09-20 21:00:00,1.6,0,2021-09,8030.494000000001,42512.91775,8549.17,133.48
2021-09-20 22:00:00,1.6,0,2021-09,8014.85725,40807.55775,8391.79625,130.12
2021-09-20 23:00:00,1.6,0,2021-09,8016.72275,40179.63025,8378.8725,128.01
2021-09-21 00:00:00,1.6,0,2021-09,8017.3502499999995,39748.8555,8761.02175,121.34
2021-09-21 01:00:00,1.6,0,2021-09,8010.28425,39574.954249999995,9600.2645,114.94
2021-09-21 02:00:00,1.7,0,2021-09,7999.81375,39890.00475,10364.1175,119.04
2021-09-21 03:00:00,1.7,0,2021-09,7982.382,40909.95425,11128.1175,131.46
2021-09-21 04:00:00,1.8,0,2021-09,7986.65475,43405.241500000004,12233.0945,170.0
2021-09-21 05:00:00,1.8,4,2021-09,7979.529,44728.998,13596.3935,189.59
2021-09-21 06:00:00,1.9,37,2021-09,8002.67625,44979.64475,16571.67125,190.0
2021-09-21 07:00:00,2.0,102,2021-09,8016.51225,44813.123999999996,21406.1785,176.92
2021-09-21 08:00:00,2.3,199,2021-09,8004.314,43989.084,27326.119749999998,160.1
2021-09-21 09:00:00,2.7,320,2021-09,7993.338,42789.95325,33356.856250000004,151.8
2021-09-21 10:00:00,3.0,371,2021-09,7985.47475,42515.28475,35800.09525,145.06
2021-09-21 11:00:00,3.2,372,2021-09,7991.94275,41393.8925,35681.7815,132.5
2021-09-21 12:00:00,3.3,328,2021-09,7993.14275,41462.37575,34785.0935,129.71
2021-09-21 13:00:00,3.5,330,2021-09,7981.2595,41466.37875,32252.040250000002,128.53
2021-09-21 14:00:00,3.5,263,2021-09,7981.887,42297.3595,27694.08475,132.5
2021-09-21 15:00:00,3.5,182,2021-09,7958.429749999999,43823.85,22521.6625,162.48
2021-09-21 16:00:00,3.3,95,2021-09,7960.93275,44966.9745,18082.433250000002,174.88
2021-09-21 17:00:00,3.0,26,2021-09,7966.22075,45262.0795,16670.75825,190.0
2021-09-21 18:00:00,2.8,0,2021-09,7982.2395,45472.13475,17026.6745,182.87
2021-09-21 19:00:00,2.8,0,2021-09,7989.90775,44382.5435,17711.67325,163.08
2021-09-21 20:00:00,2.8,0,2021-09,8003.394,42681.932,18262.98625,141.3
2021-09-21 21:00:00,2.8,0,2021-09,8005.10175,40578.4165,18284.60875,131.18
2021-09-21 22:00:00,2.7,0,2021-09,8015.585,38688.23575,17577.828,105.21
2021-09-21 23:00:00,2.6,0,2021-09,8017.14,38059.41275,17203.64275,100.98
2021-09-22 00:00:00,2.7,0,2021-09,8032.2365,37283.22125,16464.15325,97.25
2021-09-22 01:00:00,2.6,0,2021-09,8028.606,37211.239,15547.98775,94.6
2021-09-22 02:00:00,2.5,0,2021-09,8026.5435,39095.4825,14869.96775,100.04
2021-09-22 03:00:00,2.4,0,2021-09,8004.6715,40870.822,14302.624749999999,119.09
2021-09-22 04:00:00,2.4,0,2021-09,8006.7365,43580.801,13582.475,174.51
2021-09-22 05:00:00,2.4,4,2021-09,8010.6720000000005,44817.1435,13846.74875,200.0
2021-09-22 06:00:00,2.3,33,2021-09,8013.507250000001,44763.58675,17019.279000000002,213.81
2021-09-22 07:00:00,2.4,121,2021-09,8005.7167500000005,44244.464,21630.59,185.26
2021-09-22 08:00:00,2.6,233,2021-09,7990.70025,44201.92125,26660.97625,170.15
2021-09-22 09:00:00,2.9,335,2021-09,7980.5067500000005,43749.7345,31251.3935,159.93
2021-09-22 10:00:00,3.3,396,2021-09,7956.61725,42757.4255,34359.29425,151.0
2021-09-22 11:00:00,3.5,445,2021-09,7912.29825,42561.39175,35781.74925,139.69
2021-09-22 12:00:00,3.5,479,2021-09,7953.987,41410.147750000004,35666.20675,132.32
2021-09-22 13:00:00,3.4,431,2021-09,7946.97875,41969.40725,33512.7915,132.33
2021-09-22 14:00:00,3.3,377,2021-09,7939.546,42702.86325,29560.839,139.97
2021-09-22 15:00:00,3.3,263,2021-09,7937.9905,43421.785,23668.28925,165.9
2021-09-22 16:00:00,3.1,141,2021-09,7937.873250000001,43912.9875,18208.78175,183.79
2021-09-22 17:00:00,2.6,36,2021-09,7942.335999999999,43895.998250000004,18242.697,199.78
2021-09-22 18:00:00,2.3,0,2021-09,7945.2285,43804.31025,19792.78925,176.82
2021-09-22 19:00:00,2.3,0,2021-09,7958.035,43538.4515,21140.82575,157.65
2021-09-22 20:00:00,2.4,0,2021-09,7959.015,40573.5985,21706.9235,113.35
2021-09-22 21:00:00,2.5,0,2021-09,7957.57975,37848.8565,22411.00975,90.01
2021-09-22 22:00:00,2.7,0,2021-09,7967.89825,32898.55,22286.944750000002,95.52
2021-09-22 23:00:00,2.7,0,2021-09,7946.88125,31776.3155,22871.760000000002,97.05
2021-09-23 00:00:00,2.8,0,2021-09,7923.60675,30481.002249999998,24042.588499999998,84.23
2021-09-23 01:00:00,2.8,0,2021-09,7856.608,29460.9365,25079.0285,75.32
2021-09-23 02:00:00,2.9,0,2021-09,7868.20925,29333.8475,26585.43075,70.06
2021-09-23 03:00:00,3.0,0,2021-09,7942.04575,31765.86175,28453.427,78.91
2021-09-23 04:00:00,3.1,0,2021-09,7949.244,34502.55675,30454.199,120.02
2021-09-23 05:00:00,3.3,7,2021-09,7956.2545,35177.122749999995,31919.51575,153.86
2021-09-23 06:00:00,3.4,65,2021-09,7953.326999999999,35212.217000000004,36328.69325,139.44
2021-09-23 07:00:00,3.6,180,2021-09,7947.009,33087.2005,42977.87075,96.52
2021-09-23 08:00:00,4.0,307,2021-09,7688.80325,30108.47325,50963.38325,68.35
2021-09-23 09:00:00,4.6,377,2021-09,7412.2085,26205.189,58068.01225,54.25
2021-09-23 10:00:00,5.1,449,2021-09,7381.1105,23952.03025,61916.31575,23.57
2021-09-23 11:00:00,5.7,489,2021-09,7125.1955,23604.10975,61912.55375,0.12
2021-09-23 12:00:00,6.0,481,2021-09,6745.60625,23111.85425,60109.778999999995,0.08
2021-09-23 13:00:00,6.3,409,2021-09,6919.44675,23377.151749999997,58139.35875,10.05
2021-09-23 14:00:00,6.5,330,2021-09,7087.687,24798.10175,52796.72725,53.17
2021-09-23 15:00:00,6.5,220,2021-09,7620.612,28565.8765,46246.4145,59.79
2021-09-23 16:00:00,6.4,120,2021-09,7706.85475,30384.4485,41124.128749999996,92.01
2021-09-23 17:00:00,6.1,31,2021-09,7704.94225,30639.34275,40254.35125,97.86
2021-09-23 18:00:00,6.0,0,2021-09,7707.145,30009.153,40373.66325,92.16
2021-09-23 19:00:00,6.0,0,2021-09,7700.224249999999,29348.51325,39771.388999999996,67.47
2021-09-23 20:00:00,6.1,0,2021-09,7357.746,28579.347999999998,37215.3605,68.61
2021-09-23 21:00:00,5.9,0,2021-09,7247.05625,27274.41475,35418.1025,57.41
2021-09-23 22:00:00,5.6,0,2021-09,7545.87275,28731.500500000002,33750.967749999996,63.36
2021-09-23 23:00:00,5.3,0,2021-09,7611.2465,27747.509250000003,32727.6905,57.82
2021-09-24 00:00:00,5.0,0,2021-09,7611.32125,27690.417,31715.429,57.83
2021-09-24 01:00:00,4.7,0,2021-09,7439.751,27612.39375,30519.836750000002,60.45
2021-09-24 02:00:00,4.5,0,2021-09,7403.50275,28231.38475,28975.881999999998,67.86
2021-09-24 03:00:00,4.3,0,2021-09,7745.8835,31827.093,27622.02575,87.85
2021-09-24 04:00:00,4.0,0,2021-09,7858.23575,34211.15725,26108.68875,150.1
2021-09-24 05:00:00,3.8,4,2021-09,7871.24975,35088.55,26023.71175,170.95
2021-09-24 06:00:00,3.7,47,2021-09,7874.67475,35588.447,29121.74875,176.95
2021-09-24 07:00:00,3.7,131,2021-09,7869.752,35083.3055,33689.485,149.57
2021-09-24 08:00:00,4.0,222,2021-09,7850.71775,34901.281,38216.51,137.54
2021-09-24 09:00:00,4.3,299,2021-09,7823.2525000000005,34302.133,41097.349,107.01
2021-09-24 10:00:00,4.5,361,2021-09,7746.880999999999,34288.58375,43515.45425,89.26
2021-09-24 11:00:00,4.6,336,2021-09,7732.62725,34346.055,44048.58475,87.14
2021-09-24 12:00:00,4.7,328,2021-09,7664.08575,33955.403,43272.21275,82.1
2021-09-24 13:00:00,4.8,299,2021-09,7602.073,34046.27225,40794.43575,82.94
2021-09-24 14:00:00,4.6,239,2021-09,7721.2385,35061.823,36524.16025,88.23
2021-09-24 15:00:00,4.5,163,2021-09,7612.0765,36043.16375,31313.3825,119.23
2021-09-24 16:00:00,4.1,97,2021-09,7020.9535,35819.360499999995,26439.952,166.3
2021-09-24 17:00:00,3.7,23,2021-09,6554.05425,35357.088749999995,25478.834,181.21
2021-09-24 18:00:00,3.4,0,2021-09,6477.812250000001,35386.3605,26621.82675,148.84
2021-09-24 19:00:00,3.3,0,2021-09,6426.78275,35251.627,26951.65275,109.54
2021-09-24 20:00:00,3.4,0,2021-09,6432.57575,34650.303,27059.06875,90.43
2021-09-24 21:00:00,3.4,0,2021-09,6442.34675,33176.17225,26352.45625,83.03
2021-09-24 22:00:00,3.3,0,2021-09,6399.39025,32222.81875,25353.923,99.59
2021-09-24 23:00:00,3.2,0,2021-09,6307.28175,32676.89725,24092.47,103.67
2021-09-25 00:00:00,3.2,0,2021-09,6383.48625,32473.806,22945.35575,102.09
2021-09-25 01:00:00,3.2,0,2021-09,6543.5905,32235.74725,21509.769,102.01
2021-09-25 02:00:00,3.1,0,2021-09,6566.048,33134.0275,19546.3655,107.61
2021-09-25 03:00:00,3.0,0,2021-09,6565.40775,33374.367,17521.644,99.49
2021-09-25 04:00:00,3.0,0,2021-09,6537.2,34182.133499999996,16640.27775,107.5
2021-09-25 05:00:00,2.8,7,2021-09,6325.5287499999995,35592.64325,16799.27825,116.34
2021-09-25 06:00:00,2.7,52,2021-09,6292.58325,36219.44425,19843.82725,128.58
2021-09-25 07:00:00,2.7,143,2021-09,6292.518,36083.07225,24635.045,123.21
2021-09-25 08:00:00,2.8,248,2021-09,6456.848,34788.38525,29515.752,109.42
2021-09-25 09:00:00,2.9,365,2021-09,6537.80025,33760.3425,33093.4485,102.62
2021-09-25 10:00:00,3.0,459,2021-09,6522.01375,33408.468,34510.2755,94.09
2021-09-25 11:00:00,3.0,481,2021-09,6514.053,33170.6765,34079.842749999996,97.04
2021-09-25 12:00:00,2.8,466,2021-09,6505.0075,33100.81925,32131.2725,100.75
2021-09-25 13:00:00,2.7,394,2021-09,6503.1245,34124.0965,27905.88625,112.07
2021-09-25 14:00:00,2.5,321,2021-09,6502.91975,35470.83925,21453.6735,125.99
2021-09-25 15:00:00,2.3,236,2021-09,6497.6990000000005,37194.34625,14405.26975,162.78
2021-09-25 16:00:00,2.1,111,2021-09,6502.757250000001,37866.9955,9056.29175,177.96
2021-09-25 17:00:00,1.7,24,2021-09,6499.97925,38461.157,7709.198,208.01
2021-09-25 18:00:00,1.5,0,2021-09,6503.0945,38897.254,7808.52325,188.17
2021-09-25 19:00:00,1.4,0,2021-09,6508.41275,39065.70275,8127.68625,169.9
2021-09-25 20:00:00,1.5,0,2021-09,6513.3405,38705.25,8517.602,164.91
2021-09-25 21:00:00,1.6,0,2021-09,6511.408,37234.81175,8911.7265,158.3
2021-09-25 22:00:00,1.6,0,2021-09,6514.0905,35250.516,9338.83825,145.28
2021-09-25 23:00:00,1.7,0,2021-09,6515.668,34841.6005,10043.97,124.95
2021-09-26 00:00:00,1.7,0,2021-09,6519.35625,33676.822,10751.65625,113.46
2021-09-26 01:00:00,1.8,0,2021-09,6521.963750000001,33006.97925,11334.500250000001,106.11
2021-09-26 02:00:00,1.9,0,2021-09,6530.529500000001,32595.73475,12184.90075,105.09
2021-09-26 03:00:00,1.9,0,2021-09,6499.289,32584.7815,12766.19925,104.68
2021-09-26 04:00:00,2.0,0,2021-09,6286.1175,32820.41775,13448.599,111.96
2021-09-26 05:00:00,2.0,7,2021-09,6520.36625,33093.74875,14665.673999999999,113.09
2021-09-26 06:00:00,2.0,57,2021-09,6545.58325,33016.7215,18699.961,117.81
2021-09-26 07:00:00,2.1,157,2021-09,6539.81275,32655.436,23560.987,115.34
2021-09-26 08:00:00,2.3,263,2021-09,6544.236,32853.926,28661.8835,112.11
2021-09-26 09:00:00,2.7,352,2021-09,6545.51825,32698.714,32402.738,106.31
2021-09-26 10:00:00,3.0,402,2021-09,6531.15475,32290.47725,33935.060249999995,102.98
2021-09-26 11:00:00,3.2,442,2021-09,6534.0175,30684.199,32907.58175,93.13
2021-09-26 12:00:00,3.3,413,2021-09,6520.2335,30609.8295,30923.83625,90.65
2021-09-26 13:00:00,3.4,358,2021-09,6511.91825,31069.16875,26072.033,94.79
2021-09-26 14:00:00,3.3,265,2021-09,6514.2080000000005,33283.474,20245.07175,112.33
2021-09-26 15:00:00,3.0,160,2021-09,6504.90225,35113.9845,15037.188750000001,137.36
2021-09-26 16:00:00,2.6,61,2021-09,6496.08875,35967.41325,11924.345,170.8
2021-09-26 17:00:00,2.2,12,2021-09,6481.5355,36766.36425,11841.99075,185.85
2021-09-26 18:00:00,2.1,0,2021-09,6489.22575,36776.49925,12705.71025,179.18
2021-09-26 19:00:00,2.1,0,2021-09,6499.54925,36756.17025,13114.50625,166.52
2021-09-26 20:00:00,2.1,0,2021-09,6502.82425,36370.474,13062.36,163.94
2021-09-26 21:00:00,2.2,0,2021-09,6493.51375,35426.206999999995,12689.735,143.5
2021-09-26 22:00:00,2.2,0,2021-09,6500.5869999999995,35123.12225,12477.06225,133.27
2021-09-26 23:00:00,2.2,0,2021-09,6514.8755,35102.81375,12671.404999999999,112.03
2021-09-27 00:00:00,2.2,0,2021-09,6523.054,34436.6525,12960.164,105.99
2021-09-27 01:00:00,2.2,0,2021-09,6527.93175,33565.16775,12675.48125,100.0
2021-09-27 02:00:00,2.2,0,2021-09,6539.09525,33871.981,12358.538,102.23
2021-09-27 03:00:00,2.1,0,2021-09,6532.32975,36732.19775,12061.715250000001,113.09
2021-09-27 04:00:00,2.1,0,2021-09,6526.95925,40212.898,12714.039499999999,171.78
2021-09-27 05:00:00,2.1,4,2021-09,6520.88375,42986.7825,13635.90575,184.73
2021-09-27 06:00:00,2.1,35,2021-09,6517.59825,43441.504,16846.96325,190.84
2021-09-27 07:00:00,2.2,106,2021-09,6526.1465,43755.9585,21527.87475,181.0
2021-09-27 08:00:00,2.5,206,2021-09,6527.93425,43457.145000000004,26925.5445,172.15
2021-09-27 09:00:00,2.8,294,2021-09,6526.6965,41970.53675,31887.591,159.98
2021-09-27 10:00:00,3.1,346,2021-09,6501.766750000001,41153.72975,35697.75425,144.97
2021-09-27 11:00:00,3.4,392,2021-09,6515.2155,40373.48425,37130.17,119.32
2021-09-27 12:00:00,3.6,363,2021-09,6523.334,40404.989499999996,35984.66725,116.33
2021-09-27 13:00:00,3.6,297,2021-09,6489.7384999999995,40904.08175,32833.36225,120.85
2021-09-27 14:00:00,3.6,220,2021-09,6402.09825,42255.8155,28210.355,142.43
2021-09-27 15:00:00,3.4,139,2021-09,6451.0427500000005,44226.37525,24957.593249999998,163.54
2021-09-27 16:00:00,3.0,52,2021-09,6439.92625,44834.784,23147.0015,173.1
2021-09-27 17:00:00,2.8,12,2021-09,6240.45375,44838.5545,23110.11025,185.19
2021-09-27 18:00:00,2.7,0,2021-09,6135.23175,44410.04,22139.5315,169.96
2021-09-27 19:00:00,2.8,0,2021-09,6134.599,43134.05875,21770.1005,150.0
2021-09-27 20:00:00,2.7,0,2021-09,6298.93125,39977.8315,19777.229,127.48
2021-09-27 21:00:00,2.8,0,2021-09,6431.0755,37377.594,19248.16175,96.98
2021-09-27 22:00:00,2.8,0,2021-09,6541.983,35809.34475,17984.31375,105.23
2021-09-27 23:00:00,2.8,0,2021-09,6557.9619999999995,35519.5295,17273.756,99.89
2021-09-28 00:00:00,2.8,0,2021-09,6564.84,35141.00325,16971.393,98.37
2021-09-28 01:00:00,2.7,0,2021-09,6571.3705,35170.92625,15655.2035,98.1
2021-09-28 02:00:00,2.6,0,2021-09,6579.6215,36016.1835,14546.35625,105.97
2021-09-28 03:00:00,2.7,0,2021-09,6571.310750000001,39108.53875,13927.75675,119.91
2021-09-28 04:00:00,2.6,0,2021-09,6570.5655,44241.9925,14057.3945,170.52
2021-09-28 05:00:00,2.6,5,2021-09,6575.2185,47327.645749999996,14568.12825,190.21
2021-09-28 06:00:00,2.5,37,2021-09,6564.462750000001,47391.5675,16844.869,195.1
2021-09-28 07:00:00,2.5,108,2021-09,6562.2245,47449.22275,20384.41075,187.94
2021-09-28 08:00:00,2.6,190,2021-09,6559.7845,45977.68475,23775.45675,174.21
2021-09-28 09:00:00,2.7,291,2021-09,6551.2465,45648.4965,26852.33075,161.76
2021-09-28 10:00:00,2.7,374,2021-09,6553.43675,44182.8865,28603.6495,142.64
2021-09-28 11:00:00,2.6,408,2021-09,6567.668,43664.0065,29154.1145,135.54
2021-09-28 12:00:00,2.6,412,2021-09,6501.3195,43829.754,27509.21675,133.14
2021-09-28 13:00:00,2.5,351,2021-09,6360.49175,44072.38925,23928.547,146.8
2021-09-28 14:00:00,2.4,273,2021-09,6570.87575,46149.820999999996,19362.08725,165.0
2021-09-28 15:00:00,2.3,178,2021-09,6583.142,46345.330500000004,13994.776,180.1
2021-09-28 16:00:00,2.2,85,2021-09,6573.9735,47044.963,10081.19625,197.69
2021-09-28 17:00:00,1.9,16,2021-09,6566.5205,46986.8305,9634.27925,237.01
2021-09-28 18:00:00,1.8,0,2021-09,6557.127,46024.95725,10598.70875,195.33
2021-09-28 19:00:00,1.7,0,2021-09,6558.882,44900.398499999996,12050.544750000001,177.13
2021-09-28 20:00:00,1.7,0,2021-09,6556.949500000001,42748.62525,13536.635750000001,164.91
2021-09-28 21:00:00,1.7,0,2021-09,6562.92475,38218.1085,14802.66875,139.57
2021-09-28 22:00:00,1.7,0,2021-09,6564.025,35233.17575,15568.49775,120.55
2021-09-28 23:00:00,1.8,0,2021-09,6572.28825,33896.704,16394.232500000002,110.83
2021-09-29 00:00:00,1.9,0,2021-09,6479.41975,32395.334,17142.97925,95.35
2021-09-29 01:00:00,1.9,0,2021-09,6473.594499999999,31455.60775,17903.1115,88.53
2021-09-29 02:00:00,2.1,0,2021-09,6479.592500000001,31748.274,18656.49625,87.73
2021-09-29 03:00:00,2.2,0,2021-09,6558.877,35309.669,19615.49875,104.06
2021-09-29 04:00:00,2.4,0,2021-09,6565.15,40255.026,21079.43025,162.68
2021-09-29 05:00:00,2.5,2,2021-09,6567.04775,42130.2115,22552.9265,194.93
2021-09-29 06:00:00,2.6,21,2021-09,6564.90275,42592.9625,25419.12225,204.51
2021-09-29 07:00:00,2.8,69,2021-09,6558.037,42057.4165,28256.6355,195.28
2021-09-29 08:00:00,3.3,137,2021-09,6559.642,41932.2815,30597.5795,183.59
2021-09-29 09:00:00,3.8,213,2021-09,6558.597,41118.06225,34522.235499999995,168.9
2021-09-29 10:00:00,4.4,243,2021-09,6566.60525,38438.41525,37090.19925,129.41
2021-09-29 11:00:00,4.7,277,2021-09,6564.407499999999,36080.534,38936.824250000005,111.31
2021-09-29 12:00:00,4.9,289,2021-09,6555.3795,34416.32275,41275.13425,108.35
2021-09-29 13:00:00,5.1,288,2021-09,6550.53625,33262.60675,40277.5605,102.01
2021-09-29 14:00:00,5.1,233,2021-09,6564.1775,33734.98875,38839.4395,106.61
2021-09-29 15:00:00,5.0,132,2021-09,6550.8412499999995,34683.825,36935.847,127.72
2021-09-29 16:00:00,4.9,65,2021-09,6576.2685,36360.7825,33949.97275,173.23
2021-09-29 17:00:00,4.7,12,2021-09,6561.835,36861.81625,34506.99975,188.12
2021-09-29 18:00:00,4.5,0,2021-09,6434.3485,34977.094750000004,35972.34325,161.44
2021-09-29 19:00:00,4.5,0,2021-09,5977.1525,31137.29675,38006.36425,100.07
2021-09-29 20:00:00,4.6,0,2021-09,5836.115,27971.9715,37971.223750000005,93.73
2021-09-29 21:00:00,4.6,0,2021-09,5848.451,26602.6835,38162.944,80.59
2021-09-29 22:00:00,4.7,0,2021-09,5957.53825,24479.732,38889.2415,70.3
2021-09-29 23:00:00,4.7,0,2021-09,5989.16375,23630.9585,39025.59125,65.22
2021-09-30 00:00:00,4.8,0,2021-09,6003.08,23273.4825,39398.15025,61.08
2021-09-30 01:00:00,4.8,0,2021-09,5955.4055,23453.019249999998,38959.565,59.09
2021-09-30 02:00:00,4.7,0,2021-09,5884.85175,24130.552,38951.07875,62.13
2021-09-30 03:00:00,4.7,0,2021-09,5889.7425,26253.26625,38729.8865,69.87
2021-09-30 04:00:00,4.6,0,2021-09,6187.313749999999,31090.99675,38105.7155,112.05
2021-09-30 05:00:00,4.5,8,2021-09,6381.381,34265.57525,37445.80975,158.7
2021-09-30 06:00:00,4.5,57,2021-09,6383.259,34837.76775,40086.356,150.58
2021-09-30 07:00:00,4.5,171,2021-09,6343.73025,33705.69275,45954.06425,126.07
2021-09-30 08:00:00,4.8,304,2021-09,5942.332,31461.016499999998,51981.7675,102.05
2021-09-30 09:00:00,5.0,396,2021-09,5914.41675,31454.531,55819.763,92.02
2021-09-30 10:00:00,5.2,450,2021-09,5974.05725,29816.62175,57727.065,79.1
2021-09-30 11:00:00,5.4,453,2021-09,5950.875,28766.322249999997,57006.563,79.59
2021-09-30 12:00:00,5.3,466,2021-09,5912.52425,28634.0465,53292.999,78.37
2021-09-30 13:00:00,5.0,409,2021-09,5932.7235,30229.271,47369.79825,95.12
2021-09-30 14:00:00,4.8,331,2021-09,6030.73975,33070.754499999995,39859.86325,118.19
2021-09-30 15:00:00,4.5,208,2021-09,6445.64225,36580.34125,31115.40125,176.66
2021-09-30 16:00:00,3.9,87,2021-09,6576.76875,37873.889500000005,25139.917999999998,201.03
2021-09-30 17:00:00,3.1,15,2021-09,6573.793750000001,38893.375,25833.31425,219.93
2021-09-30 18:00:00,2.8,0,2021-09,6489.4307499999995,37559.454750000004,27475.70525,195.28
2021-09-30 19:00:00,2.9,0,2021-09,6425.8025,35761.8655,28687.82375,142.94
2021-09-30 20:00:00,3.0,0,2021-09,6433.691,32372.11875,29154.69325,104.8
2021-09-30 21:00:00,3.1,0,2021-09,6108.73925,29385.620750000002,29854.27475,81.53
2021-09-30 22:00:00,3.2,0,2021-09,5818.33075,27966.195,30796.2625,90.0
2021-09-30 23:00:00,3.2,0,2021-09,5711.566000000001,26934.2045,31493.05975,71.39
2021-10-01 00:00:00,3.3,0,2021-10,5713.164000000001,25002.18525,32353.4625,59.98
2021-10-01 01:00:00,3.4,0,2021-10,5721.36225,23708.33525,32637.0125,47.94
2021-10-01 02:00:00,3.4,0,2021-10,5724.6225,24877.67275,32868.40975,54.52
2021-10-01 03:00:00,3.4,0,2021-10,5746.8645,28171.490999999998,33187.69925,65.69
2021-10-01 04:00:00,3.4,0,2021-10,6040.0755,32297.944750000002,34248.049,120.61
2021-10-01 05:00:00,3.5,10,2021-10,6076.479,34663.39675,34941.782999999996,150.0
2021-10-01 06:00:00,3.4,65,2021-10,6097.70075,34428.251000000004,38522.23325,142.05
2021-10-01 07:00:00,3.5,177,2021-10,6072.70625,31979.95925,43484.064249999996,107.95
2021-10-01 08:00:00,3.7,301,2021-10,5817.16575,29929.95725,49640.66925,82.57
2021-10-01 09:00:00,4.1,430,2021-10,5599.25875,27334.234,55081.95175,71.33
2021-10-01 10:00:00,4.4,507,2021-10,5588.145,25137.6095,58202.38875,59.94
2021-10-01 11:00:00,4.7,543,2021-10,5578.66175,23040.29475,58932.7585,52.02
2021-10-01 12:00:00,4.9,533,2021-10,5576.354,23144.771249999998,56948.1715,49.19
2021-10-01 13:00:00,4.9,454,2021-10,5589.15775,25254.557500000003,50335.70275,63.28
2021-10-01 14:00:00,4.8,339,2021-10,5932.771000000001,30953.72525,41182.657250000004,90.02
2021-10-01 15:00:00,4.4,207,2021-10,6070.741,34605.091,31944.976499999997,158.81
2021-10-01 16:00:00,3.8,83,2021-10,6058.53,35168.24725,27329.56175,183.27
2021-10-01 17:00:00,3.2,12,2021-10,6061.24475,34924.095,29033.0795,194.09
2021-10-01 18:00:00,3.1,0,2021-10,6054.997,33964.37375,30791.6065,159.01
2021-10-01 19:00:00,3.2,0,2021-10,6066.0154999999995,32403.42325,30651.2575,123.61
2021-10-01 20:00:00,3.2,0,2021-10,6080.629,31292.16075,28718.5335,118.33
2021-10-01 21:00:00,3.2,0,2021-10,6115.46,30685.32625,27330.3155,92.24
2021-10-01 22:00:00,3.2,0,2021-10,6299.023999999999,30023.574249999998,25706.00625,115.02
2021-10-01 23:00:00,3.2,0,2021-10,6235.253,29712.087,23921.899,105.32
2021-10-02 00:00:00,3.1,0,2021-10,6473.372,29071.6,21420.6875,106.44
2021-10-02 01:00:00,3.0,0,2021-10,6485.6155,28875.05125,19092.12975,102.27
2021-10-02 02:00:00,2.9,0,2021-10,6457.123,29636.00475,17518.90175,104.71
2021-10-02 03:00:00,2.8,0,2021-10,6400.7705,30152.458749999998,16722.48325,112.02
2021-10-02 04:00:00,2.8,0,2021-10,6349.7835000000005,31088.27725,16425.843,140.0
2021-10-02 05:00:00,2.7,7,2021-10,6342.465,31358.66,16622.78525,156.18
2021-10-02 06:00:00,2.8,39,2021-10,6265.251,30871.62075,19537.33575,164.91
2021-10-02 07:00:00,2.8,104,2021-10,6047.36375,29948.443,23500.14525,164.92
