datetime,wind_speed,solar_radiation,temperature,date,day_of_week,time,month
2020-01-14 12:00:00,6.2,175,8.0,2020-01-14,Tuesday,12:00:00,1
2020-01-14 13:00:00,6.1,134,8.4,2020-01-14,Tuesday,13:00:00,1
2020-01-14 14:00:00,5.9,83,8.4,2020-01-14,Tuesday,14:00:00,1
2020-01-14 15:00:00,5.6,28,8.2,2020-01-14,Tuesday,15:00:00,1
2020-01-14 16:00:00,5.6,1,7.7,2020-01-14,Tuesday,16:00:00,1
2020-01-14 17:00:00,5.7,0,7.5,2020-01-14,Tuesday,17:00:00,1
2020-01-14 18:00:00,5.9,0,7.5,2020-01-14,Tuesday,18:00:00,1
2020-01-14 19:00:00,6.2,0,7.5,2020-01-14,Tuesday,19:00:00,1
2020-01-14 20:00:00,6.4,0,7.5,2020-01-14,Tuesday,20:00:00,1
2020-01-14 21:00:00,6.5,0,7.5,2020-01-14,Tuesday,21:00:00,1
2020-01-14 22:00:00,6.4,0,7.6,2020-01-14,Tuesday,22:00:00,1
2020-01-14 23:00:00,6.4,0,7.5,2020-01-14,Tuesday,23:00:00,1
2020-01-15 00:00:00,6.3,0,7.4,2020-01-15,Wednesday,00:00:00,1
2020-01-15 01:00:00,6.2,0,7.2,2020-01-15,Wednesday,01:00:00,1
2020-01-15 02:00:00,6.0,0,7.1,2020-01-15,Wednesday,02:00:00,1
2020-01-15 03:00:00,5.8,0,6.9,2020-01-15,Wednesday,03:00:00,1
2020-01-15 04:00:00,5.8,0,6.8,2020-01-15,Wednesday,04:00:00,1
2020-01-15 05:00:00,5.7,0,6.7,2020-01-15,Wednesday,05:00:00,1
2020-01-15 06:00:00,5.6,0,6.4,2020-01-15,Wednesday,06:00:00,1
2020-01-15 07:00:00,5.6,1,6.2,2020-01-15,Wednesday,07:00:00,1
2020-01-15 08:00:00,5.6,40,6.1,2020-01-15,Wednesday,08:00:00,1
2020-01-15 09:00:00,5.6,119,7.1,2020-01-15,Wednesday,09:00:00,1
2020-01-15 10:00:00,5.8,196,8.4,2020-01-15,Wednesday,10:00:00,1
2020-01-15 11:00:00,5.9,218,9.5,2020-01-15,Wednesday,11:00:00,1
2020-01-15 12:00:00,6.0,231,10.3,2020-01-15,Wednesday,12:00:00,1
2020-01-15 13:00:00,6.0,186,10.7,2020-01-15,Wednesday,13:00:00,1
2020-01-15 14:00:00,6.0,122,10.7,2020-01-15,Wednesday,14:00:00,1
2020-01-15 15:00:00,5.7,44,10.0,2020-01-15,Wednesday,15:00:00,1
2020-01-15 16:00:00,5.5,2,8.9,2020-01-15,Wednesday,16:00:00,1
2020-01-15 17:00:00,5.4,0,8.1,2020-01-15,Wednesday,17:00:00,1
2020-01-15 18:00:00,5.4,0,7.6,2020-01-15,Wednesday,18:00:00,1
2020-01-15 19:00:00,5.4,0,7.3,2020-01-15,Wednesday,19:00:00,1
2020-01-15 20:00:00,5.3,0,7.1,2020-01-15,Wednesday,20:00:00,1
2020-01-15 21:00:00,5.2,0,7.0,2020-01-15,Wednesday,21:00:00,1
2020-01-15 22:00:00,5.0,0,6.8,2020-01-15,Wednesday,22:00:00,1
2020-01-15 23:00:00,4.8,0,6.6,2020-01-15,Wednesday,23:00:00,1
2020-01-16 00:00:00,4.5,0,6.5,2020-01-16,Thursday,00:00:00,1
2020-01-16 01:00:00,4.3,0,6.3,2020-01-16,Thursday,01:00:00,1
2020-01-16 02:00:00,4.0,0,6.0,2020-01-16,Thursday,02:00:00,1
2020-01-16 03:00:00,3.7,0,5.7,2020-01-16,Thursday,03:00:00,1
2020-01-16 04:00:00,3.5,0,5.3,2020-01-16,Thursday,04:00:00,1
2020-01-16 05:00:00,3.3,0,4.9,2020-01-16,Thursday,05:00:00,1
2020-01-16 06:00:00,3.1,0,4.5,2020-01-16,Thursday,06:00:00,1
2020-01-16 07:00:00,3.0,1,4.1,2020-01-16,Thursday,07:00:00,1
2020-01-16 08:00:00,2.9,39,4.0,2020-01-16,Thursday,08:00:00,1
2020-01-16 09:00:00,2.8,127,5.1,2020-01-16,Thursday,09:00:00,1
2020-01-16 10:00:00,2.9,206,6.7,2020-01-16,Thursday,10:00:00,1
2020-01-16 11:00:00,3.1,253,8.2,2020-01-16,Thursday,11:00:00,1
2020-01-16 12:00:00,3.2,259,9.2,2020-01-16,Thursday,12:00:00,1
2020-01-16 13:00:00,3.3,225,9.8,2020-01-16,Thursday,13:00:00,1
2020-01-16 14:00:00,3.3,151,9.8,2020-01-16,Thursday,14:00:00,1
2020-01-16 15:00:00,3.2,55,9.0,2020-01-16,Thursday,15:00:00,1
2020-01-16 16:00:00,3.0,2,7.2,2020-01-16,Thursday,16:00:00,1
2020-01-16 17:00:00,3.0,0,5.9,2020-01-16,Thursday,17:00:00,1
2020-01-16 18:00:00,3.2,0,5.2,2020-01-16,Thursday,18:00:00,1
2020-01-16 19:00:00,3.4,0,4.7,2020-01-16,Thursday,19:00:00,1
2020-01-16 20:00:00,3.4,0,4.4,2020-01-16,Thursday,20:00:00,1
2020-01-16 21:00:00,3.5,0,4.1,2020-01-16,Thursday,21:00:00,1
2020-01-16 22:00:00,3.5,0,3.8,2020-01-16,Thursday,22:00:00,1
2020-01-16 23:00:00,3.4,0,3.5,2020-01-16,Thursday,23:00:00,1
2020-01-17 00:00:00,3.4,0,3.3,2020-01-17,Friday,00:00:00,1
2020-01-17 01:00:00,3.5,0,3.0,2020-01-17,Friday,01:00:00,1
2020-01-17 02:00:00,3.5,0,2.8,2020-01-17,Friday,02:00:00,1
2020-01-17 03:00:00,3.5,0,2.5,2020-01-17,Friday,03:00:00,1
2020-01-17 04:00:00,3.4,0,2.3,2020-01-17,Friday,04:00:00,1
2020-01-17 05:00:00,3.5,0,2.1,2020-01-17,Friday,05:00:00,1
2020-01-17 06:00:00,3.5,0,2.1,2020-01-17,Friday,06:00:00,1
2020-01-17 07:00:00,3.6,2,2.0,2020-01-17,Friday,07:00:00,1
2020-01-17 08:00:00,3.6,49,2.2,2020-01-17,Friday,08:00:00,1
2020-01-17 09:00:00,3.7,127,3.5,2020-01-17,Friday,09:00:00,1
2020-01-17 10:00:00,3.9,198,5.1,2020-01-17,Friday,10:00:00,1
2020-01-17 11:00:00,4.2,224,6.4,2020-01-17,Friday,11:00:00,1
2020-01-17 12:00:00,4.4,220,7.3,2020-01-17,Friday,12:00:00,1
2020-01-17 13:00:00,4.3,171,7.7,2020-01-17,Friday,13:00:00,1
2020-01-17 14:00:00,4.1,101,7.5,2020-01-17,Friday,14:00:00,1
2020-01-17 15:00:00,4.0,32,6.9,2020-01-17,Friday,15:00:00,1
2020-01-17 16:00:00,3.8,1,6.2,2020-01-17,Friday,16:00:00,1
2020-01-17 17:00:00,3.8,0,5.8,2020-01-17,Friday,17:00:00,1
2020-01-17 18:00:00,3.9,0,5.5,2020-01-17,Friday,18:00:00,1
2020-01-17 19:00:00,4.0,0,5.4,2020-01-17,Friday,19:00:00,1
2020-01-17 20:00:00,4.1,0,5.3,2020-01-17,Friday,20:00:00,1
2020-01-17 21:00:00,4.2,0,5.2,2020-01-17,Friday,21:00:00,1
2020-01-17 22:00:00,4.3,0,5.2,2020-01-17,Friday,22:00:00,1
2020-01-17 23:00:00,4.6,0,5.1,2020-01-17,Friday,23:00:00,1
2020-01-18 00:00:00,4.7,0,4.9,2020-01-18,Saturday,00:00:00,1
2020-01-18 01:00:00,4.7,0,4.6,2020-01-18,Saturday,01:00:00,1
2020-01-18 02:00:00,4.8,0,4.4,2020-01-18,Saturday,02:00:00,1
2020-01-18 03:00:00,4.6,0,4.1,2020-01-18,Saturday,03:00:00,1
2020-01-18 04:00:00,4.6,0,3.8,2020-01-18,Saturday,04:00:00,1
2020-01-18 05:00:00,4.6,0,3.5,2020-01-18,Saturday,05:00:00,1
2020-01-18 06:00:00,4.5,0,3.3,2020-01-18,Saturday,06:00:00,1
2020-01-18 07:00:00,4.6,1,3.1,2020-01-18,Saturday,07:00:00,1
2020-01-18 08:00:00,4.4,26,3.0,2020-01-18,Saturday,08:00:00,1
2020-01-18 09:00:00,4.5,78,3.4,2020-01-18,Saturday,09:00:00,1
2020-01-18 10:00:00,4.7,132,4.0,2020-01-18,Saturday,10:00:00,1
2020-01-18 11:00:00,5.1,142,4.4,2020-01-18,Saturday,11:00:00,1
2020-01-18 12:00:00,5.2,142,4.6,2020-01-18,Saturday,12:00:00,1
2020-01-18 13:00:00,5.1,115,4.6,2020-01-18,Saturday,13:00:00,1
2020-01-18 14:00:00,4.8,74,4.5,2020-01-18,Saturday,14:00:00,1
2020-01-18 15:00:00,4.4,31,4.2,2020-01-18,Saturday,15:00:00,1
2020-01-18 16:00:00,3.9,2,3.6,2020-01-18,Saturday,16:00:00,1
2020-01-18 17:00:00,3.6,0,3.0,2020-01-18,Saturday,17:00:00,1
2020-01-18 18:00:00,3.4,0,2.6,2020-01-18,Saturday,18:00:00,1
2020-01-18 19:00:00,3.3,0,2.3,2020-01-18,Saturday,19:00:00,1
2020-01-18 20:00:00,3.2,0,2.1,2020-01-18,Saturday,20:00:00,1
2020-01-18 21:00:00,3.1,0,1.8,2020-01-18,Saturday,21:00:00,1
2020-01-18 22:00:00,3.1,0,1.6,2020-01-18,Saturday,22:00:00,1
2020-01-18 23:00:00,3.0,0,1.4,2020-01-18,Saturday,23:00:00,1
2020-01-19 00:00:00,2.9,0,1.3,2020-01-19,Sunday,00:00:00,1
2020-01-19 01:00:00,2.9,0,1.2,2020-01-19,Sunday,01:00:00,1
2020-01-19 02:00:00,2.8,0,1.0,2020-01-19,Sunday,02:00:00,1
2020-01-19 03:00:00,2.9,0,0.9,2020-01-19,Sunday,03:00:00,1
2020-01-19 04:00:00,2.8,0,0.9,2020-01-19,Sunday,04:00:00,1
2020-01-19 05:00:00,2.8,0,0.8,2020-01-19,Sunday,05:00:00,1
2020-01-19 06:00:00,2.8,0,0.8,2020-01-19,Sunday,06:00:00,1
2020-01-19 07:00:00,2.7,1,0.7,2020-01-19,Sunday,07:00:00,1
2020-01-19 08:00:00,2.7,28,0.8,2020-01-19,Sunday,08:00:00,1
2020-01-19 09:00:00,2.8,77,1.3,2020-01-19,Sunday,09:00:00,1
2020-01-19 10:00:00,3.0,129,2.0,2020-01-19,Sunday,10:00:00,1
2020-01-19 11:00:00,3.2,144,2.7,2020-01-19,Sunday,11:00:00,1
2020-01-19 12:00:00,3.3,152,3.2,2020-01-19,Sunday,12:00:00,1
2020-01-19 13:00:00,3.5,140,3.4,2020-01-19,Sunday,13:00:00,1
2020-01-19 14:00:00,3.4,92,3.5,2020-01-19,Sunday,14:00:00,1
2020-01-19 15:00:00,3.3,35,3.3,2020-01-19,Sunday,15:00:00,1
2020-01-19 16:00:00,3.0,2,2.7,2020-01-19,Sunday,16:00:00,1
2020-01-19 17:00:00,2.8,0,2.2,2020-01-19,Sunday,17:00:00,1
2020-01-19 18:00:00,2.7,0,1.9,2020-01-19,Sunday,18:00:00,1
2020-01-19 19:00:00,2.6,0,1.7,2020-01-19,Sunday,19:00:00,1
2020-01-19 20:00:00,2.5,0,1.5,2020-01-19,Sunday,20:00:00,1
2020-01-19 21:00:00,2.5,0,1.4,2020-01-19,Sunday,21:00:00,1
2020-01-19 22:00:00,2.5,0,1.2,2020-01-19,Sunday,22:00:00,1
2020-01-19 23:00:00,2.4,0,1.0,2020-01-19,Sunday,23:00:00,1
2020-01-20 00:00:00,2.4,0,0.9,2020-01-20,Monday,00:00:00,1
2020-01-20 01:00:00,2.3,0,0.7,2020-01-20,Monday,01:00:00,1
2020-01-20 02:00:00,2.2,0,0.7,2020-01-20,Monday,02:00:00,1
2020-01-20 03:00:00,2.2,0,0.5,2020-01-20,Monday,03:00:00,1
2020-01-20 04:00:00,2.2,0,0.5,2020-01-20,Monday,04:00:00,1
2020-01-20 05:00:00,2.2,0,0.4,2020-01-20,Monday,05:00:00,1
2020-01-20 06:00:00,2.3,0,0.3,2020-01-20,Monday,06:00:00,1
2020-01-20 07:00:00,2.4,2,0.3,2020-01-20,Monday,07:00:00,1
2020-01-20 08:00:00,2.3,40,0.4,2020-01-20,Monday,08:00:00,1
2020-01-20 09:00:00,2.4,103,1.1,2020-01-20,Monday,09:00:00,1
2020-01-20 10:00:00,2.7,170,2.1,2020-01-20,Monday,10:00:00,1
2020-01-20 11:00:00,3.0,209,2.9,2020-01-20,Monday,11:00:00,1
2020-01-20 12:00:00,3.3,213,3.5,2020-01-20,Monday,12:00:00,1
2020-01-20 13:00:00,3.5,173,3.8,2020-01-20,Monday,13:00:00,1
2020-01-20 14:00:00,3.6,116,3.9,2020-01-20,Monday,14:00:00,1
2020-01-20 15:00:00,3.5,45,3.5,2020-01-20,Monday,15:00:00,1
2020-01-20 16:00:00,3.3,3,2.6,2020-01-20,Monday,16:00:00,1
2020-01-20 17:00:00,3.2,0,1.7,2020-01-20,Monday,17:00:00,1
2020-01-20 18:00:00,3.2,0,1.1,2020-01-20,Monday,18:00:00,1
2020-01-20 19:00:00,3.2,0,0.6,2020-01-20,Monday,19:00:00,1
2020-01-20 20:00:00,3.3,0,0.2,2020-01-20,Monday,20:00:00,1
2020-01-20 21:00:00,3.3,0,-0.2,2020-01-20,Monday,21:00:00,1
2020-01-20 22:00:00,3.3,0,-0.5,2020-01-20,Monday,22:00:00,1
2020-01-20 23:00:00,3.3,0,-0.8,2020-01-20,Monday,23:00:00,1
2020-01-21 00:00:00,3.2,0,-1.0,2020-01-21,Tuesday,00:00:00,1
2020-01-21 01:00:00,3.2,0,-1.3,2020-01-21,Tuesday,01:00:00,1
2020-01-21 02:00:00,3.2,0,-1.5,2020-01-21,Tuesday,02:00:00,1
2020-01-21 03:00:00,3.3,0,-1.7,2020-01-21,Tuesday,03:00:00,1
2020-01-21 04:00:00,3.3,0,-1.9,2020-01-21,Tuesday,04:00:00,1
2020-01-21 05:00:00,3.2,0,-2.1,2020-01-21,Tuesday,05:00:00,1
2020-01-21 06:00:00,3.2,0,-2.2,2020-01-21,Tuesday,06:00:00,1
2020-01-21 07:00:00,3.3,4,-2.3,2020-01-21,Tuesday,07:00:00,1
2020-01-21 08:00:00,3.3,55,-2.0,2020-01-21,Tuesday,08:00:00,1
2020-01-21 09:00:00,3.2,138,-0.7,2020-01-21,Tuesday,09:00:00,1
2020-01-21 10:00:00,3.3,209,0.6,2020-01-21,Tuesday,10:00:00,1
2020-01-21 11:00:00,3.4,248,1.8,2020-01-21,Tuesday,11:00:00,1
2020-01-21 12:00:00,3.4,261,2.6,2020-01-21,Tuesday,12:00:00,1
2020-01-21 13:00:00,3.4,222,3.2,2020-01-21,Tuesday,13:00:00,1
2020-01-21 14:00:00,3.3,145,3.3,2020-01-21,Tuesday,14:00:00,1
2020-01-21 15:00:00,3.2,57,2.9,2020-01-21,Tuesday,15:00:00,1
2020-01-21 16:00:00,3.0,4,1.5,2020-01-21,Tuesday,16:00:00,1
2020-01-21 17:00:00,3.0,0,0.5,2020-01-21,Tuesday,17:00:00,1
2020-01-21 18:00:00,3.1,0,0.0,2020-01-21,Tuesday,18:00:00,1
2020-01-21 19:00:00,3.1,0,-0.3,2020-01-21,Tuesday,19:00:00,1
2020-01-21 20:00:00,3.1,0,-0.6,2020-01-21,Tuesday,20:00:00,1
2020-01-21 21:00:00,3.1,0,-0.8,2020-01-21,Tuesday,21:00:00,1
2020-01-21 22:00:00,3.1,0,-1.0,2020-01-21,Tuesday,22:00:00,1
2020-01-21 23:00:00,3.1,0,-1.2,2020-01-21,Tuesday,23:00:00,1
2020-01-22 00:00:00,3.2,0,-1.3,2020-01-22,Wednesday,00:00:00,1
2020-01-22 01:00:00,3.2,0,-1.4,2020-01-22,Wednesday,01:00:00,1
2020-01-22 02:00:00,3.3,0,-1.5,2020-01-22,Wednesday,02:00:00,1
2020-01-22 03:00:00,3.3,0,-1.5,2020-01-22,Wednesday,03:00:00,1
2020-01-22 04:00:00,3.3,0,-1.5,2020-01-22,Wednesday,04:00:00,1
2020-01-22 05:00:00,3.4,0,-1.6,2020-01-22,Wednesday,05:00:00,1
2020-01-22 06:00:00,3.3,0,-1.5,2020-01-22,Wednesday,06:00:00,1
2020-01-22 07:00:00,3.3,2,-1.5,2020-01-22,Wednesday,07:00:00,1
2020-01-22 08:00:00,3.3,41,-1.2,2020-01-22,Wednesday,08:00:00,1
2020-01-22 09:00:00,3.3,98,-0.6,2020-01-22,Wednesday,09:00:00,1
2020-01-22 10:00:00,3.3,139,0.1,2020-01-22,Wednesday,10:00:00,1
2020-01-22 11:00:00,3.3,152,0.8,2020-01-22,Wednesday,11:00:00,1
2020-01-22 12:00:00,3.3,165,1.3,2020-01-22,Wednesday,12:00:00,1
2020-01-22 13:00:00,3.3,135,1.7,2020-01-22,Wednesday,13:00:00,1
2020-01-22 14:00:00,3.2,88,1.8,2020-01-22,Wednesday,14:00:00,1
2020-01-22 15:00:00,3.1,35,1.6,2020-01-22,Wednesday,15:00:00,1
2020-01-22 16:00:00,2.8,2,1.2,2020-01-22,Wednesday,16:00:00,1
2020-01-22 17:00:00,2.7,0,0.8,2020-01-22,Wednesday,17:00:00,1
2020-01-22 18:00:00,2.5,0,0.6,2020-01-22,Wednesday,18:00:00,1
2020-01-22 19:00:00,2.4,0,0.5,2020-01-22,Wednesday,19:00:00,1
2020-01-22 20:00:00,2.3,0,0.4,2020-01-22,Wednesday,20:00:00,1
2020-01-22 21:00:00,2.3,0,0.2,2020-01-22,Wednesday,21:00:00,1
2020-01-22 22:00:00,2.2,0,0.2,2020-01-22,Wednesday,22:00:00,1
2020-01-22 23:00:00,2.1,0,0.2,2020-01-22,Wednesday,23:00:00,1
2020-01-23 00:00:00,2.1,0,0.1,2020-01-23,Thursday,00:00:00,1
2020-01-23 01:00:00,2.1,0,0.1,2020-01-23,Thursday,01:00:00,1
2020-01-23 02:00:00,2.1,0,0.0,2020-01-23,Thursday,02:00:00,1
2020-01-23 03:00:00,2.2,0,0.0,2020-01-23,Thursday,03:00:00,1
2020-01-23 04:00:00,2.3,0,0.0,2020-01-23,Thursday,04:00:00,1
2020-01-23 05:00:00,2.4,0,0.0,2020-01-23,Thursday,05:00:00,1
2020-01-23 06:00:00,2.5,0,0.0,2020-01-23,Thursday,06:00:00,1
2020-01-23 07:00:00,2.6,2,0.1,2020-01-23,Thursday,07:00:00,1
2020-01-23 08:00:00,2.7,32,0.2,2020-01-23,Thursday,08:00:00,1
2020-01-23 09:00:00,2.8,77,0.6,2020-01-23,Thursday,09:00:00,1
2020-01-23 10:00:00,2.9,114,1.1,2020-01-23,Thursday,10:00:00,1
2020-01-23 11:00:00,3.1,148,1.6,2020-01-23,Thursday,11:00:00,1
2020-01-23 12:00:00,3.2,148,2.0,2020-01-23,Thursday,12:00:00,1
2020-01-23 13:00:00,3.3,127,2.3,2020-01-23,Thursday,13:00:00,1
2020-01-23 14:00:00,3.3,83,2.3,2020-01-23,Thursday,14:00:00,1
2020-01-23 15:00:00,3.2,38,2.0,2020-01-23,Thursday,15:00:00,1
2020-01-23 16:00:00,3.1,3,1.3,2020-01-23,Thursday,16:00:00,1
2020-01-23 17:00:00,2.9,0,0.7,2020-01-23,Thursday,17:00:00,1
2020-01-23 18:00:00,2.7,0,0.2,2020-01-23,Thursday,18:00:00,1
2020-01-23 19:00:00,2.6,0,-0.2,2020-01-23,Thursday,19:00:00,1
2020-01-23 20:00:00,2.5,0,-0.5,2020-01-23,Thursday,20:00:00,1
2020-01-23 21:00:00,2.4,0,-0.8,2020-01-23,Thursday,21:00:00,1
2020-01-23 22:00:00,2.4,0,-1.0,2020-01-23,Thursday,22:00:00,1
2020-01-23 23:00:00,2.5,0,-1.3,2020-01-23,Thursday,23:00:00,1
2020-01-24 00:00:00,2.7,0,-1.5,2020-01-24,Friday,00:00:00,1
2020-01-24 01:00:00,2.7,0,-1.6,2020-01-24,Friday,01:00:00,1
2020-01-24 02:00:00,2.7,0,-1.7,2020-01-24,Friday,02:00:00,1
2020-01-24 03:00:00,2.7,0,-1.8,2020-01-24,Friday,03:00:00,1
2020-01-24 04:00:00,2.8,0,-1.9,2020-01-24,Friday,04:00:00,1
2020-01-24 05:00:00,2.8,0,-1.9,2020-01-24,Friday,05:00:00,1
2020-01-24 06:00:00,2.8,0,-1.9,2020-01-24,Friday,06:00:00,1
2020-01-24 07:00:00,2.9,3,-1.8,2020-01-24,Friday,07:00:00,1
2020-01-24 08:00:00,3.0,44,-1.6,2020-01-24,Friday,08:00:00,1
2020-01-24 09:00:00,3.1,107,-0.9,2020-01-24,Friday,09:00:00,1
2020-01-24 10:00:00,3.2,163,-0.1,2020-01-24,Friday,10:00:00,1
2020-01-24 11:00:00,3.2,200,0.8,2020-01-24,Friday,11:00:00,1
2020-01-24 12:00:00,3.3,203,1.6,2020-01-24,Friday,12:00:00,1
2020-01-24 13:00:00,3.2,181,2.0,2020-01-24,Friday,13:00:00,1
2020-01-24 14:00:00,3.3,124,2.2,2020-01-24,Friday,14:00:00,1
2020-01-24 15:00:00,3.2,51,1.8,2020-01-24,Friday,15:00:00,1
2020-01-24 16:00:00,3.1,5,1.0,2020-01-24,Friday,16:00:00,1
2020-01-24 17:00:00,3.0,0,0.3,2020-01-24,Friday,17:00:00,1
2020-01-24 18:00:00,3.0,0,0.0,2020-01-24,Friday,18:00:00,1
2020-01-24 19:00:00,3.0,0,-0.2,2020-01-24,Friday,19:00:00,1
2020-01-24 20:00:00,3.0,0,-0.4,2020-01-24,Friday,20:00:00,1
2020-01-24 21:00:00,3.0,0,-0.5,2020-01-24,Friday,21:00:00,1
2020-01-24 22:00:00,3.0,0,-0.6,2020-01-24,Friday,22:00:00,1
2020-01-24 23:00:00,3.0,0,-0.7,2020-01-24,Friday,23:00:00,1
2020-01-25 00:00:00,3.0,0,-0.7,2020-01-25,Saturday,00:00:00,1
2020-01-25 01:00:00,2.9,0,-0.8,2020-01-25,Saturday,01:00:00,1
2020-01-25 02:00:00,2.9,0,-0.9,2020-01-25,Saturday,02:00:00,1
2020-01-25 03:00:00,2.9,0,-0.9,2020-01-25,Saturday,03:00:00,1
2020-01-25 04:00:00,2.8,0,-0.9,2020-01-25,Saturday,04:00:00,1
2020-01-25 05:00:00,2.7,0,-0.9,2020-01-25,Saturday,05:00:00,1
2020-01-25 06:00:00,2.7,0,-0.8,2020-01-25,Saturday,06:00:00,1
2020-01-25 07:00:00,2.7,3,-0.8,2020-01-25,Saturday,07:00:00,1
2020-01-25 08:00:00,2.6,31,-0.6,2020-01-25,Saturday,08:00:00,1
2020-01-25 09:00:00,2.6,75,-0.1,2020-01-25,Saturday,09:00:00,1
2020-01-25 10:00:00,2.7,115,0.6,2020-01-25,Saturday,10:00:00,1
2020-01-25 11:00:00,2.8,133,1.3,2020-01-25,Saturday,11:00:00,1
2020-01-25 12:00:00,2.8,138,1.9,2020-01-25,Saturday,12:00:00,1
2020-01-25 13:00:00,2.8,127,2.4,2020-01-25,Saturday,13:00:00,1
2020-01-25 14:00:00,2.7,88,2.5,2020-01-25,Saturday,14:00:00,1
2020-01-25 15:00:00,2.6,40,2.2,2020-01-25,Saturday,15:00:00,1
2020-01-25 16:00:00,2.5,4,1.6,2020-01-25,Saturday,16:00:00,1
2020-01-25 17:00:00,2.5,0,1.0,2020-01-25,Saturday,17:00:00,1
2020-01-25 18:00:00,2.5,0,0.8,2020-01-25,Saturday,18:00:00,1
2020-01-25 19:00:00,2.5,0,0.6,2020-01-25,Saturday,19:00:00,1
2020-01-25 20:00:00,2.5,0,0.4,2020-01-25,Saturday,20:00:00,1
2020-01-25 21:00:00,2.5,0,0.2,2020-01-25,Saturday,21:00:00,1
2020-01-25 22:00:00,2.5,0,0.1,2020-01-25,Saturday,22:00:00,1
2020-01-25 23:00:00,2.5,0,0.0,2020-01-25,Saturday,23:00:00,1
2020-01-26 00:00:00,2.5,0,-0.1,2020-01-26,Sunday,00:00:00,1
2020-01-26 01:00:00,2.5,0,-0.2,2020-01-26,Sunday,01:00:00,1
2020-01-26 02:00:00,2.6,0,-0.2,2020-01-26,Sunday,02:00:00,1
2020-01-26 03:00:00,2.6,0,-0.3,2020-01-26,Sunday,03:00:00,1
2020-01-26 04:00:00,2.6,0,-0.3,2020-01-26,Sunday,04:00:00,1
2020-01-26 05:00:00,2.6,0,-0.3,2020-01-26,Sunday,05:00:00,1
2020-01-26 06:00:00,2.6,0,-0.4,2020-01-26,Sunday,06:00:00,1
2020-01-26 07:00:00,2.7,4,-0.4,2020-01-26,Sunday,07:00:00,1
2020-01-26 08:00:00,2.7,37,-0.1,2020-01-26,Sunday,08:00:00,1
2020-01-26 09:00:00,2.7,89,0.4,2020-01-26,Sunday,09:00:00,1
2020-01-26 10:00:00,2.8,129,1.3,2020-01-26,Sunday,10:00:00,1
2020-01-26 11:00:00,2.8,156,2.2,2020-01-26,Sunday,11:00:00,1
2020-01-26 12:00:00,2.9,161,3.1,2020-01-26,Sunday,12:00:00,1
2020-01-26 13:00:00,3.0,136,3.7,2020-01-26,Sunday,13:00:00,1
2020-01-26 14:00:00,3.0,93,4.0,2020-01-26,Sunday,14:00:00,1
2020-01-26 15:00:00,3.0,42,3.9,2020-01-26,Sunday,15:00:00,1
2020-01-26 16:00:00,2.9,4,3.2,2020-01-26,Sunday,16:00:00,1
2020-01-26 17:00:00,2.8,0,2.5,2020-01-26,Sunday,17:00:00,1
2020-01-26 18:00:00,2.8,0,2.2,2020-01-26,Sunday,18:00:00,1
2020-01-26 19:00:00,2.9,0,2.0,2020-01-26,Sunday,19:00:00,1
2020-01-26 20:00:00,3.0,0,2.0,2020-01-26,Sunday,20:00:00,1
2020-01-26 21:00:00,3.1,0,1.9,2020-01-26,Sunday,21:00:00,1
2020-01-26 22:00:00,3.2,0,1.9,2020-01-26,Sunday,22:00:00,1
2020-01-26 23:00:00,3.2,0,2.0,2020-01-26,Sunday,23:00:00,1
2020-01-27 00:00:00,3.3,0,2.0,2020-01-27,Monday,00:00:00,1
2020-01-27 01:00:00,3.4,0,2.1,2020-01-27,Monday,01:00:00,1
2020-01-27 02:00:00,3.6,0,2.2,2020-01-27,Monday,02:00:00,1
2020-01-27 03:00:00,3.7,0,2.3,2020-01-27,Monday,03:00:00,1
2020-01-27 04:00:00,3.8,0,2.5,2020-01-27,Monday,04:00:00,1
2020-01-27 05:00:00,3.9,0,2.7,2020-01-27,Monday,05:00:00,1
2020-01-27 06:00:00,4.2,0,2.9,2020-01-27,Monday,06:00:00,1
2020-01-27 07:00:00,4.2,4,3.1,2020-01-27,Monday,07:00:00,1
2020-01-27 08:00:00,4.3,49,3.5,2020-01-27,Monday,08:00:00,1
2020-01-27 09:00:00,4.5,112,4.3,2020-01-27,Monday,09:00:00,1
2020-01-27 10:00:00,4.7,150,5.3,2020-01-27,Monday,10:00:00,1
2020-01-27 11:00:00,4.9,176,6.1,2020-01-27,Monday,11:00:00,1
2020-01-27 12:00:00,4.9,180,6.7,2020-01-27,Monday,12:00:00,1
2020-01-27 13:00:00,4.9,136,7.0,2020-01-27,Monday,13:00:00,1
2020-01-27 14:00:00,4.7,83,7.0,2020-01-27,Monday,14:00:00,1
2020-01-27 15:00:00,4.5,30,6.6,2020-01-27,Monday,15:00:00,1
2020-01-27 16:00:00,4.3,3,6.1,2020-01-27,Monday,16:00:00,1
2020-01-27 17:00:00,4.2,0,5.7,2020-01-27,Monday,17:00:00,1
2020-01-27 18:00:00,4.2,0,5.5,2020-01-27,Monday,18:00:00,1
2020-01-27 19:00:00,4.3,0,5.3,2020-01-27,Monday,19:00:00,1
2020-01-27 20:00:00,4.4,0,5.2,2020-01-27,Monday,20:00:00,1
2020-01-27 21:00:00,4.5,0,5.1,2020-01-27,Monday,21:00:00,1
2020-01-27 22:00:00,4.8,0,5.1,2020-01-27,Monday,22:00:00,1
