"Datum (MT+1)","Import Saldo","Kernenergie","Nicht Erneuerbar","Erneuerbar","Day Ahead Auktion (DE-LU)"
2019-12-02T03:45:00.000Z,,8899.812,45151.022,20665.275,35.4
2019-12-02T04:00:00.000Z,,8885.262,46885.001,20760.773,36.3
2019-12-02T04:15:00.000Z,,8905.098,47862.086,21196.972,36.3
2019-12-02T04:30:00.000Z,,8908.506,48677.259,21920.895,36.3
2019-12-02T04:45:00.000Z,,8889.389,49516.542,22630.426,36.3
2019-12-02T05:00:00.000Z,,8864.266,51216.062,22879.311,44.84
2019-12-02T05:15:00.000Z,,8911.034,52445.143,23167.871,44.84
2019-12-02T05:30:00.000Z,,8911.754,53381.168,23235.315,44.84
2019-12-02T05:45:00.000Z,,8911.524,53919.414,23528.899,44.84
2019-12-02T06:00:00.000Z,,8904.109,54340.983,23545.093,52.97
2019-12-02T06:15:00.000Z,,8922.636,55250.625,24187.299,52.97
2019-12-02T06:30:00.000Z,,8928.322,55751.744,24745.132,52.97
2019-12-02T06:45:00.000Z,,8927.163,56099.047,25087.221,52.97
2019-12-02T07:00:00.000Z,,8907.766,56166.62,25456.484,54.58
2019-12-02T07:15:00.000Z,,8926.214,56456.388,25822.375,54.58
2019-12-02T07:30:00.000Z,,8927.313,55696.976,26151.521,54.58
2019-12-02T07:45:00.000Z,,8927.723,55893.592,26504.693,54.58
2019-12-02T08:00:00.000Z,,8923.566,56229.856,27133.639,54.09
2019-12-02T08:15:00.000Z,,8927.563,57264.213,27408.834,54.09
2019-12-02T08:30:00.000Z,,8925.374,56971.968,28033.09,54.09
2019-12-02T08:45:00.000Z,,8926.873,56941.027,28695.578,54.09
2019-12-02T09:00:00.000Z,,8935.038,56881.275,29299.715,45.9
2019-12-02T09:15:00.000Z,,8929.442,56375.955,29576.526,45.9
2019-12-02T09:30:00.000Z,,8932.829,56252.162,30061.658,45.9
2019-12-02T09:45:00.000Z,,8936.107,56345.09,30440.637,45.9
2019-12-02T10:00:00.000Z,,8945.761,56889.831,30826.744,43.59
2019-12-02T10:15:00.000Z,,8946.69,56807.614,31350.948,43.59
2019-12-02T10:30:00.000Z,,8949.018,56669.917,31563.496,43.59
2019-12-02T10:45:00.000Z,,8949.348,56546.32,31572.469,43.59
2019-12-02T11:00:00.000Z,,8956.733,56507.616,31641.234,41.96
2019-12-02T11:15:00.000Z,,8951.337,56455.061,31732.68,41.96
2019-12-02T11:30:00.000Z,,8947.749,56407.504,31996.456,41.96
2019-12-02T11:45:00.000Z,,8937.326,56468.789,31283.114,41.96
2019-12-02T12:00:00.000Z,,8947.02,56695.955,30874.881,42.87
2019-12-02T12:15:00.000Z,,8946.08,56937.406,30222.352,42.87
2019-12-02T12:30:00.000Z,,8951.267,57111.058,29392.262,42.87
2019-12-02T12:45:00.000Z,,8931.6,57216.948,28945.145,42.87
2019-12-02T13:00:00.000Z,,8943.112,57510.799,28331.743,49
2019-12-02T13:15:00.000Z,,8960.001,57631.829,27565.539,49
2019-12-02T13:30:00.000Z,,8951.507,57652.707,27027.619,49
2019-12-02T13:45:00.000Z,,8958.892,57697.756,26239.55,49
2019-12-02T14:00:00.000Z,,8954.535,57669.9,25270.058,52.95
2019-12-02T14:15:00.000Z,,8966.237,57687.183,24741.156,52.95
2019-12-02T14:30:00.000Z,,8965.747,57660.463,24528.019,52.95
2019-12-02T14:45:00.000Z,,8968.075,57812.229,24611.298,52.95
2019-12-02T15:00:00.000Z,,8964.248,57897.105,24687.162,53.93
2019-12-02T15:15:00.000Z,,8966.217,57972.299,25160.22,53.93
2019-12-02T15:30:00.000Z,,8970.624,58186.553,24795.299,53.93
2019-12-02T15:45:00.000Z,,8977.369,58246.222,24575.329,53.93
2019-12-02T16:00:00.000Z,,8975.84,58347.668,24509.432,57.23
2019-12-02T16:15:00.000Z,,8986.003,58941.584,24259.022,57.23
2019-12-02T16:30:00.000Z,,8988.621,58861.898,24213.12,57.23
2019-12-02T16:45:00.000Z,,8992.908,58956.725,24081.099,57.23
2019-12-02T17:00:00.000Z,,8990.32,59021.656,23689.862,55.18
2019-12-02T17:15:00.000Z,,8995.737,59173.507,23373.8,55.18
2019-12-02T17:30:00.000Z,,8997.775,59029.325,23323.153,55.18
2019-12-02T17:45:00.000Z,,9000.563,59187.813,23236.051,55.18
2019-12-02T18:00:00.000Z,,8998.974,59295.118,22949.887,55.5
2019-12-02T18:15:00.000Z,,9000.623,58806.155,22677.835,55.5
2019-12-02T18:30:00.000Z,,8999.924,58430.232,22657.525,55.5
2019-12-02T18:45:00.000Z,,9003.431,58075.838,22400.656,55.5
2019-12-02T19:00:00.000Z,,9012.475,58023.227,21862.055,54.43
2019-12-02T19:15:00.000Z,,9008.678,57820.367,21344.298,54.43
2019-12-02T19:30:00.000Z,,9009.057,57669.453,21038.42,54.43
2019-12-02T19:45:00.000Z,,9006.969,57422.116,20767.766,54.43
2019-12-02T20:00:00.000Z,,9014.294,57121.269,20441.043,49.33
2019-12-02T20:15:00.000Z,,9013.554,57054.297,20027.932,49.33
2019-12-02T20:30:00.000Z,,9018.561,56701.149,19558.305,49.33
2019-12-02T20:45:00.000Z,,9010.906,56023.632,19157.136,49.33
2019-12-02T21:00:00.000Z,,9028.514,55924.986,18659.842,44.89
2019-12-02T21:15:00.000Z,,9022.668,55584.561,18348.836,44.89
2019-12-02T21:30:00.000Z,,9030.643,54933.676,18217.761,44.89
2019-12-02T21:45:00.000Z,,9027.305,54442.673,18021.315,44.89
2019-12-02T22:00:00.000Z,,9031.952,53227.247,17508.402,40.58
2019-12-02T22:15:00.000Z,,9025.406,52068.029,17086.809,40.58
2019-12-02T22:30:00.000Z,,9033.071,51638.299,16796.985,40.58
2019-12-02T22:45:00.000Z,,9027.635,51416.619,16637.46,40.58
2019-12-02T23:00:00.000Z,,9041.625,51589.653,16437.123,40.19
2019-12-02T23:15:00.000Z,,9039.367,51931.196,15922.423,40.19
2019-12-02T23:30:00.000Z,,9037.278,51829.564,15570.253,40.19
2019-12-02T23:45:00.000Z,,9036.539,51857.294,15172.333,40.19
2019-12-03T00:00:00.000Z,,9049.74,52083.573,14867.725,39.74
2019-12-03T00:15:00.000Z,,9045.723,52174.373,14644.303,39.74
2019-12-03T00:30:00.000Z,,9051.349,51860.979,14639.981,39.74
2019-12-03T00:45:00.000Z,,9041.865,51597.345,14771.013,39.74
2019-12-03T01:00:00.000Z,,9054.906,50979.264,14832.705,39.5
2019-12-03T01:15:00.000Z,,9050.639,50784.698,14658.467,39.5
2019-12-03T01:30:00.000Z,,9052.648,50743.992,14522.999,39.5
2019-12-03T01:45:00.000Z,,9053.008,50691.45,14354.962,39.5
2019-12-03T02:00:00.000Z,,9059.443,50630.557,14259.395,38.5
2019-12-03T02:15:00.000Z,,9052.278,50755.83,14144.279,38.5
2019-12-03T02:30:00.000Z,,9057.465,50866.551,13932.894,38.5
2019-12-03T02:45:00.000Z,,9054.467,51281.526,13788.953,38.5
2019-12-03T03:00:00.000Z,,9053.837,51111.195,13881.229,39.49
2019-12-03T03:15:00.000Z,,9060.842,51402,13734.065,39.49
2019-12-03T03:30:00.000Z,,9073.913,52060.409,13575.456,39.49
2019-12-03T03:45:00.000Z,,9081.408,53000.915,13430.16,39.49
2019-12-03T04:00:00.000Z,,9072.364,54410.417,13445.819,42.81
2019-12-03T04:15:00.000Z,,9081.948,55290.092,13218.454,42.81
2019-12-03T04:30:00.000Z,,9085.515,56146.295,12985.048,42.81
2019-12-03T04:45:00.000Z,,9088.823,57073.473,12981.765,42.81
2019-12-03T05:00:00.000Z,,9071.715,57891.831,12891.826,55.07
2019-12-03T05:15:00.000Z,,9093.32,59578.165,13028.415,55.07
2019-12-03T05:30:00.000Z,,9093.31,60283.653,13175.693,55.07
2019-12-03T05:45:00.000Z,,9092.101,60735.12,13350.121,55.07
2019-12-03T06:00:00.000Z,,9076.572,61090.644,13417.388,67.28
2019-12-03T06:15:00.000Z,,9093.9,61539.839,13622.7,67.28
2019-12-03T06:30:00.000Z,,9100.325,61786.218,13896.361,67.28
2019-12-03T06:45:00.000Z,,9106.091,62113.577,14110.42,67.28
2019-12-03T07:00:00.000Z,,9106.491,62321.212,14611.629,76.47
2019-12-03T07:15:00.000Z,,9103.363,62520.368,14967.922,76.47
2019-12-03T07:30:00.000Z,,9102.714,62588.582,15490.772,76.47
2019-12-03T07:45:00.000Z,,9106.281,62536.159,16197.969,76.47
2019-12-03T08:00:00.000Z,,9110.239,62618.583,16915.934,71
2019-12-03T08:15:00.000Z,,9101.245,62595.611,17768.783,71
2019-12-03T08:30:00.000Z,,9097.048,62540.257,18621.011,71
2019-12-03T08:45:00.000Z,,9095.059,62519.455,19537.296,71
2019-12-03T09:00:00.000Z,,9079.839,61963.312,20667.501,60.49
2019-12-03T09:15:00.000Z,,9074.313,61743.465,21485.104,60.49
2019-12-03T09:30:00.000Z,,9072.704,61620.855,22236.013,60.49
2019-12-03T09:45:00.000Z,,9071.915,61557.035,23030.071,60.49
2019-12-03T10:00:00.000Z,,9071.375,61231.814,24017.107,59.31
2019-12-03T10:15:00.000Z,,9063.8,60818.045,24928.827,59.31
2019-12-03T10:30:00.000Z,,9077.811,60635.516,25669.845,59.31
2019-12-03T10:45:00.000Z,,9082.438,60393.937,26260.448,59.31
2019-12-03T11:00:00.000Z,,9092.151,59815.931,26579.081,55.24
2019-12-03T11:15:00.000Z,,9098.317,59344.074,26529.622,55.24
2019-12-03T11:30:00.000Z,,9103.863,59315.047,26582.032,55.24
2019-12-03T11:45:00.000Z,,9103.853,59215.589,26647.211,55.24
2019-12-03T12:00:00.000Z,,9108.88,59324.694,26696.061,54.5
2019-12-03T12:15:00.000Z,,9110.159,59598.132,26690.393,54.5
2019-12-03T12:30:00.000Z,,9109.419,59664.933,26316.991,54.5
2019-12-03T12:45:00.000Z,,9103.733,59674.934,25947.052,54.5
2019-12-03T13:00:00.000Z,,9111.997,60064.865,25675.678,56.86
2019-12-03T13:15:00.000Z,,9112.137,60115.676,25217.781,56.86
2019-12-03T13:30:00.000Z,,9113.137,60264.083,24570.52,56.86
2019-12-03T13:45:00.000Z,,9112.477,60451.546,23880.161,56.86
2019-12-03T14:00:00.000Z,,9111.638,60395.643,23100.214,57.9
2019-12-03T14:15:00.000Z,,9119.332,60342.752,22477.2,57.9
2019-12-03T14:30:00.000Z,,9123.35,60431.499,21963.193,57.9
2019-12-03T14:45:00.000Z,,9123.59,60291.563,21526.003,57.9
2019-12-03T15:00:00.000Z,,9109.779,60729.673,21438.151,60
2019-12-03T15:15:00.000Z,,9124.429,61401.777,21564.877,60
2019-12-03T15:30:00.000Z,,9122.76,61596.324,21884.734,60
2019-12-03T15:45:00.000Z,,9127.387,61647.874,22214.565,60
2019-12-03T16:00:00.000Z,,9123.689,61704.536,22421.317,61.8
2019-12-03T16:15:00.000Z,,9132.833,61836.947,22512.907,61.8
2019-12-03T16:30:00.000Z,,9137.21,61827.873,22807.504,61.8
2019-12-03T16:45:00.000Z,,9146.644,61686.833,23069.347,61.8
2019-12-03T17:00:00.000Z,,9142.727,61640.682,23057.879,49.76
2019-12-03T17:15:00.000Z,,9143.086,61454.627,23429.609,49.76
2019-12-03T17:30:00.000Z,,9140.508,61021.341,23814.057,49.76
2019-12-03T17:45:00.000Z,,9147.383,60575.518,24085.838,49.76
2019-12-03T18:00:00.000Z,,9150.291,60080.329,24386.978,47.32
2019-12-03T18:15:00.000Z,,9147.173,59637.293,24569.945,47.32
2019-12-03T18:30:00.000Z,,9144.745,59152.319,24983.03,47.32
2019-12-03T18:45:00.000Z,,9149.822,57948.633,25295.967,47.32
2019-12-03T19:00:00.000Z,,9158.905,55910.751,25465.35,42.32
2019-12-03T19:15:00.000Z,,9155.148,54718.211,25404.644,42.32
2019-12-03T19:30:00.000Z,,9152.6,54083.603,25643.402,42.32
2019-12-03T19:45:00.000Z,,9157.067,53474.733,25908.023,42.32
2019-12-03T20:00:00.000Z,,9172.037,53341.344,26200.861,40.67
2019-12-03T20:15:00.000Z,,9173.975,53125.471,26461.762,40.67
2019-12-03T20:30:00.000Z,,9173.416,52656.999,26790.951,40.67
2019-12-03T20:45:00.000Z,,9155.967,51619.49,26921.821,40.67
2019-12-03T21:00:00.000Z,,9172.866,51226.797,26900.112,39.27
2019-12-03T21:15:00.000Z,,9135.971,50134.267,27038.418,39.27
2019-12-03T21:30:00.000Z,,9096.078,49404.837,27150.634,39.27
2019-12-03T21:45:00.000Z,,9089.723,48410.398,27148.246,39.27
2019-12-03T22:00:00.000Z,,9099.486,48083.609,27055.241,37.05
2019-12-03T22:15:00.000Z,,9096.168,47704.854,26974.103,37.05
2019-12-03T22:30:00.000Z,,9092.81,46951.586,27017.277,37.05
2019-12-03T22:45:00.000Z,,9121.211,46048.277,27064.4,37.05
2019-12-03T23:00:00.000Z,,9184.698,45152.364,26819.651,35
2019-12-03T23:15:00.000Z,,9183.978,44742.091,26599.706,35
2019-12-03T23:30:00.000Z,,9175.544,44567.954,26218.692,35
2019-12-03T23:45:00.000Z,,9184.458,44252.051,25879.756,35
2019-12-04T00:00:00.000Z,,9191.373,44315.628,25779.801,35
2019-12-04T00:15:00.000Z,,9193.942,44309.239,25542.988,35
2019-12-04T00:30:00.000Z,,9190.454,44043.469,25301.223,35
2019-12-04T00:45:00.000Z,,9190.224,44123.71,25035.681,35
2019-12-04T01:00:00.000Z,,9180.721,44840.07,24717.24,35.24
2019-12-04T01:15:00.000Z,,9176.763,44880.454,24399.017,35.24
2019-12-04T01:30:00.000Z,,9198.129,45264.581,24115.872,35.24
2019-12-04T01:45:00.000Z,,9203.455,45463.597,24001.803,35.24
2019-12-04T02:00:00.000Z,,9203.815,45131.446,23705.346,35.58
2019-12-04T02:15:00.000Z,,9202.486,45308.463,23430.816,35.58
2019-12-04T02:30:00.000Z,,9203.945,45727.564,23354.071,35.58
2019-12-04T02:45:00.000Z,,9203.655,46141.814,23053.247,35.58
2019-12-04T03:00:00.000Z,,9203.655,46836.921,22858.991,36.87
2019-12-04T03:15:00.000Z,,9205.284,47218.107,22466.708,36.87
2019-12-04T03:30:00.000Z,,9206.423,48002.398,22188.564,36.87
2019-12-04T03:45:00.000Z,,9210.261,48568.429,21914.957,36.87
2019-12-04T04:00:00.000Z,,9200.227,48906.982,21854.978,37.51
2019-12-04T04:15:00.000Z,,9198.449,49464.307,21710.353,37.51
2019-12-04T04:30:00.000Z,,9200.357,50451.549,21840.318,37.51
2019-12-04T04:45:00.000Z,,9197.689,51741.836,21440.349,37.51
2019-12-04T05:00:00.000Z,,9187.046,53005.027,21197.908,42.69
2019-12-04T05:15:00.000Z,,9199.858,54814.671,21168.642,42.69
2019-12-04T05:30:00.000Z,,9203.825,56094.846,20905.531,42.69
2019-12-04T05:45:00.000Z,,9218.195,56854.201,20782.206,42.69
2019-12-04T06:00:00.000Z,,9213.958,58065.228,20474.653,53.4
2019-12-04T06:15:00.000Z,,9221.103,58776.792,20323.781,53.4
2019-12-04T06:30:00.000Z,,9219.734,59006.224,20364.13,53.4
2019-12-04T06:45:00.000Z,,9223.911,59112.047,20403.958,53.4
2019-12-04T07:00:00.000Z,,9218.165,59319.461,20406.475,54.76
2019-12-04T07:15:00.000Z,,9224.451,59103.506,20720.633,54.76
2019-12-04T07:30:00.000Z,,9223.921,59160.055,21362.79,54.76
2019-12-04T07:45:00.000Z,,9224.741,59049.312,22368.766,54.76
2019-12-04T08:00:00.000Z,,9226.809,59189.204,23262.886,51.47
2019-12-04T08:15:00.000Z,,9228.328,59205.642,23975.064,51.47
2019-12-04T08:30:00.000Z,,9227.219,59161.764,24789.649,51.47
2019-12-04T08:45:00.000Z,,9228.708,59121.883,25812.218,51.47
2019-12-04T09:00:00.000Z,,9231.386,58962.92,26774.439,46.34
2019-12-04T09:15:00.000Z,,9230.587,58970.775,27265.123,46.34
2019-12-04T09:30:00.000Z,,9229.368,58843.313,28114.754,46.34
2019-12-04T09:45:00.000Z,,9225.7,58859.088,28893.673,46.34
2019-12-04T10:00:00.000Z,,9220.404,58768.176,29483.235,44.99
2019-12-04T10:15:00.000Z,,9217.106,58642.66,29962.846,44.99
2019-12-04T10:30:00.000Z,,9223.691,58322.248,30396.216,44.99
2019-12-04T10:45:00.000Z,,9221.363,58361.668,30732.166,44.99
2019-12-04T11:00:00.000Z,,9218.445,58142.476,30863.255,43.81
2019-12-04T11:15:00.000Z,,9221.183,58116.007,30465.448,43.81
2019-12-04T11:30:00.000Z,,9215.447,58329.231,30353.625,43.81
2019-12-04T11:45:00.000Z,,9212.059,58352.363,30112.159,43.81
2019-12-04T12:00:00.000Z,,9220.364,58524.413,29743.123,47.99
2019-12-04T12:15:00.000Z,,9217.116,57962.975,28955.419,47.99
2019-12-04T12:30:00.000Z,,9219.924,58284.776,27976.674,47.99
2019-12-04T12:45:00.000Z,,9219.774,58370.999,26923.721,47.99
2019-12-04T13:00:00.000Z,,9217.725,58733.292,25814.489,55.01
2019-12-04T13:15:00.000Z,,9218.345,58850.886,24773.024,55.01
2019-12-04T13:30:00.000Z,,9215.577,58942.732,23684.369,55.01
2019-12-04T13:45:00.000Z,,9212.069,59114.676,22487.196,55.01
2019-12-04T14:00:00.000Z,,9211.919,59589.119,21319.48,58.3
2019-12-04T14:15:00.000Z,,9215.687,59962.399,20242.517,58.3
2019-12-04T14:30:00.000Z,,9217.656,59655.329,19120.525,58.3
2019-12-04T14:45:00.000Z,,9220.474,59432.298,18488.33,58.3
2019-12-04T15:00:00.000Z,,9216.786,59678.302,18177.001,62.69
2019-12-04T15:15:00.000Z,,9218.185,59889.602,18117.166,62.69
2019-12-04T15:30:00.000Z,,9217.396,60359.982,18161.037,62.69
2019-12-04T15:45:00.000Z,,9213.278,60699.686,18543.546,62.69
2019-12-04T16:00:00.000Z,,9213.199,61225.593,18711.453,70.6
2019-12-04T16:15:00.000Z,,9214.608,61332.36,18869.202,70.6
2019-12-04T16:30:00.000Z,,9212.409,61252.332,18883.055,70.6
2019-12-04T16:45:00.000Z,,9215.077,61310.903,18866.659,70.6
2019-12-04T17:00:00.000Z,,9217.016,61484.744,18655.65,60.06
2019-12-04T17:15:00.000Z,,9216.466,61243.778,19011.312,60.06
2019-12-04T17:30:00.000Z,,9217.226,61125.865,19017.743,60.06
2019-12-04T17:45:00.000Z,,9218.345,60913.417,19180.981,60.06
2019-12-04T18:00:00.000Z,,9220.144,60598.253,19254.573,60.1
2019-12-04T18:15:00.000Z,,9220.943,60234.038,19197.214,60.1
2019-12-04T18:30:00.000Z,,9220.454,59910.352,19061.967,60.1
2019-12-04T18:45:00.000Z,,9220.404,59455.02,18903.2,60.1
2019-12-04T19:00:00.000Z,,9223.312,58994.468,19105.369,52.93
2019-12-04T19:15:00.000Z,,9221.573,58834.411,18966.416,52.93
2019-12-04T19:30:00.000Z,,9214.967,58466.976,18919.244,52.93
2019-12-04T19:45:00.000Z,,9215.387,57901.274,18826.051,52.93
2019-12-04T20:00:00.000Z,,9217.356,57358.425,18960.205,49.5
2019-12-04T20:15:00.000Z,,9214.508,57099.637,18839.822,49.5
2019-12-04T20:30:00.000Z,,9208.512,56608.96,18701.183,49.5
2019-12-04T20:45:00.000Z,,9208.552,55982.247,18497.589,49.5
2019-12-04T21:00:00.000Z,,9213.209,55473.62,18153.077,41.7
2019-12-04T21:15:00.000Z,,9209.491,54921.617,17958.84,41.7
2019-12-04T21:30:00.000Z,,9208.891,54082.463,17993.547,41.7
2019-12-04T21:45:00.000Z,,9204.155,53424.918,18058.134,41.7
2019-12-04T22:00:00.000Z,,9207.382,52457.833,18241.074,39.1
2019-12-04T22:15:00.000Z,,9201.287,51210.549,18339.757,39.1
2019-12-04T22:30:00.000Z,,9210.091,50567.481,18314.728,39.1
2019-12-04T22:45:00.000Z,,9204.345,49831.505,18299.045,39.1
2019-12-04T23:00:00.000Z,,9217.186,48645.549,18384.411,36.16
2019-12-04T23:15:00.000Z,,9214.628,48001.046,18491.138,36.16
2019-12-04T23:30:00.000Z,,9200.397,47613.553,18473.068,36.16
2019-12-04T23:45:00.000Z,,9201.786,47329.195,18400.406,36.16
2019-12-05T00:00:00.000Z,,9212.069,47807.184,18458.499,35.73
2019-12-05T00:15:00.000Z,,9207.013,47849.61,18383.414,35.73
2019-12-05T00:30:00.000Z,,9209.061,47416.606,18445.066,35.73
2019-12-05T00:45:00.000Z,,9199.738,47185.442,18608.056,35.73
2019-12-05T01:00:00.000Z,,9208.532,47467.246,18840.357,35.86
2019-12-05T01:15:00.000Z,,9195.591,47339.957,18848.664,35.86
2019-12-05T01:30:00.000Z,,9204.265,47219.662,18872.994,35.86
2019-12-05T01:45:00.000Z,,9200.927,47291.929,18808.968,35.86
2019-12-05T02:00:00.000Z,,9215.717,47562.167,18777.423,35.75
2019-12-05T02:15:00.000Z,,9213.558,47761.482,18924.954,35.75
2019-12-05T02:30:00.000Z,,9214.608,47824.746,19108.521,35.75
2019-12-05T02:45:00.000Z,,9203.755,47891.476,19080.466,35.75
2019-12-05T03:00:00.000Z,,9140.988,48064.066,19250.183,35.56
2019-12-05T03:15:00.000Z,,9149.412,48402.89,19234.123,35.56
2019-12-05T03:30:00.000Z,,9159.205,48705.374,19114.208,35.56
2019-12-05T03:45:00.000Z,,9163.842,48877.936,19322.03,35.56
2019-12-05T04:00:00.000Z,,9157.986,49062.547,19614.31,36.14
2019-12-05T04:15:00.000Z,,9169.079,49795.842,20134.99,36.14
2019-12-05T04:30:00.000Z,,9166.131,50678.701,20405.172,36.14
2019-12-05T04:45:00.000Z,,9159.285,51968.629,20586.643,36.14
2019-12-05T05:00:00.000Z,,9140.738,53267.467,20890.856,42.22
2019-12-05T05:15:00.000Z,,9163.023,54620.929,21249.852,42.22
2019-12-05T05:30:00.000Z,,9162.903,55395.026,21377.822,42.22
2019-12-05T05:45:00.000Z,,9162.093,56049.338,21357.392,42.22
2019-12-05T06:00:00.000Z,,9152.36,56872.687,21402.708,59.59
2019-12-05T06:15:00.000Z,,9166.051,57377.989,21485.794,59.59
2019-12-05T06:30:00.000Z,,9165.731,57808.267,21751.972,59.59
2019-12-05T06:45:00.000Z,,9160.744,58232.576,21924.585,59.59
2019-12-05T07:00:00.000Z,,9152.52,58426.748,22225.342,58.29
2019-12-05T07:15:00.000Z,,9155.868,58414.774,22747.125,58.29
2019-12-05T07:30:00.000Z,,9155.508,58380.947,23350.387,58.29
2019-12-05T07:45:00.000Z,,9152.96,58296.793,24337.18,58.29
2019-12-05T08:00:00.000Z,,9157.526,58181.94,25343.428,51.23
2019-12-05T08:15:00.000Z,,9155.238,58065.962,26170.924,51.23
2019-12-05T08:30:00.000Z,,9155.378,57453.248,27175.215,51.23
2019-12-05T08:45:00.000Z,,9157.097,57079.504,28114.95,51.23
2019-12-05T09:00:00.000Z,,9162.023,56388.168,29327.206,46.15
2019-12-05T09:15:00.000Z,,9154.988,55938.511,29896.308,46.15
2019-12-05T09:30:00.000Z,,9156.057,55767.195,30249.01,46.15
2019-12-05T09:45:00.000Z,,9159.365,55640.039,30588.831,46.15
2019-12-05T10:00:00.000Z,,9158.186,55745.925,30530.564,41.87
2019-12-05T10:15:00.000Z,,9160.424,55599.237,30742.435,41.87
2019-12-05T10:30:00.000Z,,9162.803,55663.66,30956.983,41.87
2019-12-05T10:45:00.000Z,,9161.374,55954.59,30963.936,41.87
2019-12-05T11:00:00.000Z,,9159.095,55709.917,30789.839,41.61
2019-12-05T11:15:00.000Z,,9160.614,55756.473,30370.715,41.61
2019-12-05T11:30:00.000Z,,9162.313,55645.945,30165.496,41.61
2019-12-05T11:45:00.000Z,,9156.937,55645.26,29742.069,41.61
2019-12-05T12:00:00.000Z,,9151.91,55754.781,29483.732,41.52
2019-12-05T12:15:00.000Z,,9149.772,55830.03,29337.908,41.52
2019-12-05T12:30:00.000Z,,9146.864,56196.306,28990.234,41.52
2019-12-05T12:45:00.000Z,,9143.586,56591.239,28533.196,41.52
2019-12-05T13:00:00.000Z,,9146.144,56908.546,28029.56,46.95
2019-12-05T13:15:00.000Z,,9141.917,57241.976,27469.988,46.95
2019-12-05T13:30:00.000Z,,9144.255,57330.144,26888.095,46.95
2019-12-05T13:45:00.000Z,,9144.215,57209.145,26623.562,46.95
2019-12-05T14:00:00.000Z,,9142.347,56690.788,26498.999,50.41
2019-12-05T14:15:00.000Z,,9140.628,56594.348,26195.245,50.41
2019-12-05T14:30:00.000Z,,9151.151,56427.706,26241.903,50.41
2019-12-05T14:45:00.000Z,,9180.261,56274.909,26561.447,50.41
2019-12-05T15:00:00.000Z,,9178.802,56295.121,27229.399,51.47
2019-12-05T15:15:00.000Z,,9186.557,56376.849,27876.643,51.47
2019-12-05T15:30:00.000Z,,9186.567,56461.932,28793.668,51.47
2019-12-05T15:45:00.000Z,,9189.135,56202.799,29652.905,51.47
2019-12-05T16:00:00.000Z,,9187.456,56403.368,30355.6,46.63
2019-12-05T16:15:00.000Z,,9189.864,56244.104,30644.23,46.63
2019-12-05T16:30:00.000Z,,9189.784,55679.524,31243.225,46.63
2019-12-05T16:45:00.000Z,,9188.715,55584.1,32056.307,46.63
2019-12-05T17:00:00.000Z,,9188.325,55284.693,32408.438,43.44
2019-12-05T17:15:00.000Z,,9181.03,54729.561,32800.645,43.44
2019-12-05T17:30:00.000Z,,9176.184,54115.948,33289.59,43.44
2019-12-05T17:45:00.000Z,,9119.322,53958.677,33812.029,43.44
2019-12-05T18:00:00.000Z,,8978.688,53601.587,34106.566,38.15
2019-12-05T18:15:00.000Z,,8841.232,53042.556,34477.183,38.15
2019-12-05T18:30:00.000Z,,8812.991,52137.299,34592.245,38.15
2019-12-05T18:45:00.000Z,,8790.466,50822.72,34791.97,38.15
2019-12-05T19:00:00.000Z,,8768.511,48562.743,35316.653,36.24
2019-12-05T19:15:00.000Z,,8764.494,47672.741,35532.172,36.24
2019-12-05T19:30:00.000Z,,8766.103,46962.836,35790.262,36.24
2019-12-05T19:45:00.000Z,,8764.004,45867.491,35922.91,36.24
2019-12-05T20:00:00.000Z,,8731.476,44124.372,36458.851,34.89
2019-12-05T20:15:00.000Z,,8732.696,42543.165,36625.367,34.89
2019-12-05T20:30:00.000Z,,8760.856,41574.377,36319.54,34.89
2019-12-05T20:45:00.000Z,,8717.226,40718.686,36370.743,34.89
2019-12-05T21:00:00.000Z,,8754.041,39619.593,35963.176,32.79
2019-12-05T21:15:00.000Z,,8752.342,39222.511,36214.671,32.79
2019-12-05T21:30:00.000Z,,8755.73,38806.237,36431.934,32.79
2019-12-05T21:45:00.000Z,,8750.004,37778.771,36848.569,32.79
2019-12-05T22:00:00.000Z,,8762.365,36893.875,37360.34,24.94
2019-12-05T22:15:00.000Z,,8768.261,36175.722,37398.917,24.94
2019-12-05T22:30:00.000Z,,8770.53,35464.387,37724.871,24.94
2019-12-05T22:45:00.000Z,,8813.261,34965.752,37480.392,24.94
2019-12-05T23:00:00.000Z,,8869.243,33622.986,37886.292,25.18
2019-12-05T23:15:00.000Z,,8888.979,33020.986,38406.644,25.18
2019-12-05T23:30:00.000Z,,8891.757,32721.965,38283.515,25.18
2019-12-05T23:45:00.000Z,,8882.793,32441.958,38320.352,25.18
2019-12-06T00:00:00.000Z,,8896.414,32003.825,38216.638,25.03
2019-12-06T00:15:00.000Z,,8892.727,31666.628,38048.711,25.03
2019-12-06T00:30:00.000Z,,8887.031,31451.032,38091.73,25.03
2019-12-06T00:45:00.000Z,,8881.654,31056.244,38333.417,25.03
2019-12-06T01:00:00.000Z,,8886.321,30497.574,38461.248,18.77
2019-12-06T01:15:00.000Z,,8877.467,30046.105,38463.358,18.77
2019-12-06T01:30:00.000Z,,8882.134,29888.641,38534.666,18.77
2019-12-06T01:45:00.000Z,,8875.388,30020.434,38468.044,18.77
